opponent, outcome, home/away, tourn, team1
Wright St., W, H, 0,Miami OH
LIU Brooklyn, W, N, 0,Miami OH
Hartford, L, N, 0,Miami OH
Tulane, L, A, 0,Miami OH
Austin Peay, L, A, 0,Miami OH
Western Illinois, W, A, 0,Miami OH
Missouri, L, A, 0,Miami OH
Fort Wayne, W, H, 0,Miami OH
DePaul, L, A, 0,Miami OH
Ohio St., L, A, 0,Miami OH
Bowling Green, W, A, 0,Miami OH
Western Michigan, L, H, 0,Miami OH
Kent St., W, H, 0,Miami OH
Buffalo, L, A, 0,Miami OH
Bowling Green, L, H, 0,Miami OH
Ball St., W, H, 0,Miami OH
Central Michigan, W, A, 0,Miami OH
Eastern Michigan, L, H, 0,Miami OH
Akron, W, H, 0,Miami OH
Northern Illinois, W, A, 0,Miami OH
Western Michigan, L, A, 0,Miami OH
Toledo, L, H, 0,Miami OH
Eastern Michigan, L, A, 0,Miami OH
Ohio, L, A, 0,Miami OH
Buffalo, W, H, 0,Miami OH
Akron, W, A, 0,Miami OH
Kent St., L, A, 0,Miami OH
Ohio, L, H, 0,Miami OH
Ohio, W, H, 1,Miami OH
Toledo, L, N, 1,Miami OH
Campbell, L, A, 1,Miami OH
Saint Louis, L, A, 0,Seattle
Washington St., L, A, 0,Seattle
Detroit, W, N, 0,Seattle
Belmont, L, A, 0,Seattle
Washington, L, A, 0,Seattle
Idaho St., W, H, 0,Seattle
Kennesaw St., W, H, 0,Seattle
Eastern Washington, W, H, 0,Seattle
Saint Mary's, L, A, 0,Seattle
Portland, W, H, 0,Seattle
California, L, H, 0,Seattle
Nicholls St., W, H, 0,Seattle
Grambling St., W, H, 0,Seattle
UC Riverside, W, H, 0,Seattle
Grand Canyon, L, H, 0,Seattle
Chicago St., W, H, 0,Seattle
UMKC, W, H, 0,Seattle
New Mexico St., L, A, 0,Seattle
UT Rio Grande Valley, W, A, 0,Seattle
Cal St. Bakersfield, W, H, 0,Seattle
Utah Valley, W, H, 0,Seattle
UMKC, L, A, 0,Seattle
Chicago St., W, A, 0,Seattle
UT Rio Grande Valley, W, H, 0,Seattle
New Mexico St., W, H, 0,Seattle
Grand Canyon, L, A, 0,Seattle
Cal St. Bakersfield, L, A, 0,Seattle
Utah Valley, L, A, 0,Seattle
UT Rio Grande Valley, W, N, 1,Seattle
New Mexico St., L, N, 1,Seattle
Central Arkansas, L, H, 1,Seattle
Iowa St., W, A, 0,Milwaukee
FIU, W, H, 0,Milwaukee
Elon, W, H, 0,Milwaukee
Wisconsin, L, A, 0,Milwaukee
Northern Illinois, W, A, 0,Milwaukee
Montana St., L, H, 0,Milwaukee
Jacksonville, W, A, 0,Milwaukee
Western Illinois, L, A, 0,Milwaukee
Belmont, L, A, 0,Milwaukee
Loyola Chicago, W, H, 0,Milwaukee
Western Michigan, L, H, 0,Milwaukee
Oakland, L, H, 0,Milwaukee
Detroit, W, H, 0,Milwaukee
Youngstown St., L, A, 0,Milwaukee
Cleveland St., W, A, 0,Milwaukee
IUPUI, L, A, 0,Milwaukee
Illinois Chicago, L, A, 0,Milwaukee
Green Bay, L, A, 0,Milwaukee
Northern Kentucky, L, H, 0,Milwaukee
Wright St., W, H, 0,Milwaukee
Youngstown St., W, H, 0,Milwaukee
Cleveland St., W, H, 0,Milwaukee
Illinois Chicago, L, H, 0,Milwaukee
Green Bay, W, H, 0,Milwaukee
Northern Kentucky, L, A, 0,Milwaukee
Wright St., W, A, 0,Milwaukee
IUPUI, L, H, 0,Milwaukee
Detroit, W, A, 0,Milwaukee
Oakland, L, A, 0,Milwaukee
Illinois Chicago, W, N, 1,Milwaukee
Wright St., L, N, 1,Milwaukee
Creighton, L, A, 0,Yale
Wisconsin, L, A, 0,Yale
South Carolina St., W, H, 0,Yale
Albany, L, A, 0,Yale
Alcorn St., W, A, 0,Yale
Vermont, L, H, 0,Yale
Delaware, W, A, 0,Yale
Bryant, W, H, 0,Yale
TCU, L, A, 0,Yale
Lehigh, W, A, 0,Yale
St. Bonaventure, L, A, 0,Yale
Iona, L, A, 0,Yale
Monmouth, L, H, 0,Yale
Kennesaw St., W, A, 0,Yale
Georgia Tech, L, A, 0,Yale
Brown, W, H, 0,Yale
Brown, L, A, 0,Yale
Harvard, L, H, 0,Yale
Dartmouth, W, H, 0,Yale
Princeton, L, A, 0,Yale
Penn, L, A, 0,Yale
Columbia, W, H, 0,Yale
Cornell, W, H, 0,Yale
Dartmouth, W, A, 0,Yale
Harvard, L, A, 0,Yale
Cornell, W, A, 0,Yale
Columbia, W, A, 0,Yale
Penn, W, H, 0,Yale
Princeton, W, H, 0,Yale
Penn, L, A, 1,Yale
Kansas, L, A, 0,Tennessee St.
Middle Tennessee, L, H, 0,Tennessee St.
Canisius, W, H, 0,Tennessee St.
Kennesaw St., W, A, 0,Tennessee St.
Lipscomb, L, H, 0,Tennessee St.
Alabama St., W, A, 0,Tennessee St.
North Carolina A&T, L, A, 0,Tennessee St.
Texas, L, A, 0,Tennessee St.
Purdue, L, A, 0,Tennessee St.
Tennessee Martin, L, A, 0,Tennessee St.
Southeast Missouri St., L, A, 0,Tennessee St.
Jacksonville St., W, H, 0,Tennessee St.
Tennessee Tech, L, H, 0,Tennessee St.
Eastern Illinois, W, A, 0,Tennessee St.
SIU Edwardsville, L, A, 0,Tennessee St.
Austin Peay, W, H, 0,Tennessee St.
Murray St., L, H, 0,Tennessee St.
SIU Edwardsville, W, H, 0,Tennessee St.
Eastern Illinois, W, H, 0,Tennessee St.
Morehead St., W, A, 0,Tennessee St.
Eastern Kentucky, W, A, 0,Tennessee St.
Belmont, W, H, 0,Tennessee St.
Jacksonville St., W, A, 0,Tennessee St.
Morehead St., W, H, 0,Tennessee St.
Eastern Kentucky, L, H, 0,Tennessee St.
Tennessee Tech, L, A, 0,Tennessee St.
Belmont, L, A, 0,Tennessee St.
Eastern Illinois, L, N, 1,Tennessee St.
Tulane, L, A, 0,Southeastern Louisiana
Louisiana Monroe, L, A, 0,Southeastern Louisiana
Valparaiso, L, A, 0,Southeastern Louisiana
Kent St., W, A, 0,Southeastern Louisiana
Samford, W, A, 0,Southeastern Louisiana
Mississippi Valley St., W, N, 0,Southeastern Louisiana
UCF, L, A, 0,Southeastern Louisiana
Grambling St., L, H, 0,Southeastern Louisiana
Louisiana Lafayette, L, A, 0,Southeastern Louisiana
Notre Dame, L, A, 0,Southeastern Louisiana
Stephen F. Austin, W, H, 0,Southeastern Louisiana
Central Arkansas, W, A, 0,Southeastern Louisiana
Abilene Christian, W, A, 0,Southeastern Louisiana
Lamar, W, A, 0,Southeastern Louisiana
McNeese St., L, H, 0,Southeastern Louisiana
Houston Baptist, W, H, 0,Southeastern Louisiana
Northwestern St., W, H, 0,Southeastern Louisiana
Sam Houston St., L, A, 0,Southeastern Louisiana
Nicholls St., W, A, 0,Southeastern Louisiana
Texas A&M Corpus Chris, L, H, 0,Southeastern Louisiana
Central Arkansas, W, H, 0,Southeastern Louisiana
Incarnate Word, W, A, 0,Southeastern Louisiana
McNeese St., W, A, 0,Southeastern Louisiana
New Orleans, W, H, 0,Southeastern Louisiana
Abilene Christian, W, H, 0,Southeastern Louisiana
Northwestern St., W, A, 0,Southeastern Louisiana
New Orleans, W, A, 0,Southeastern Louisiana
Nicholls St., W, H, 0,Southeastern Louisiana
Sam Houston St., W, N, 1,Southeastern Louisiana
Stephen F. Austin, L, N, 1,Southeastern Louisiana
Saint Mary's, L, A, 1,Southeastern Louisiana
Arkansas Pine Bluff, W, H, 0,Hawaii
North Dakota, W, H, 0,Hawaii
Troy, W, H, 0,Hawaii
Nevada, L, H, 0,Hawaii
Utah, L, A, 0,Hawaii
Prairie View A&M, W, H, 0,Hawaii
Utah Valley, W, H, 0,Hawaii
Miami FL, L, H, 0,Hawaii
Davidson, W, H, 0,Hawaii
Princeton, L, H, 0,Hawaii
Howard, W, H, 0,Hawaii
Long Beach St., L, A, 0,Hawaii
Cal St. Northridge, W, A, 0,Hawaii
Cal Poly, W, H, 0,Hawaii
UC Santa Barbara, W, H, 0,Hawaii
UC Davis, W, H, 0,Hawaii
Cal St. Fullerton, L, H, 0,Hawaii
UC Santa Barbara, L, A, 0,Hawaii
Cal Poly, L, A, 0,Hawaii
UC Riverside, L, H, 0,Hawaii
Cal St. Northridge, L, H, 0,Hawaii
UC Irvine, W, A, 0,Hawaii
UC Riverside, W, A, 0,Hawaii
Long Beach St., W, H, 0,Hawaii
UC Irvine, L, H, 0,Hawaii
UC Davis, L, A, 0,Hawaii
Cal St. Fullerton, W, A, 0,Hawaii
UC Irvine, L, N, 1,Hawaii
St. Francis NY, W, H, 0,Duquesne
VMI, W, H, 0,Duquesne
Robert Morris, L, H, 0,Duquesne
Cornell, L, H, 0,Duquesne
Pittsburgh, L, N, 0,Duquesne
Maryland Eastern Shore, W, H, 0,Duquesne
Stetson, W, H, 0,Duquesne
Delaware St., W, H, 0,Duquesne
Mississippi Valley St., W, H, 0,Duquesne
North Carolina A&T, W, H, 0,Duquesne
Lamar, W, H, 0,Duquesne
San Francisco, W, N, 0,Duquesne
Southern Illinois, L, N, 0,Duquesne
Dayton, W, H, 0,Duquesne
George Washington, W, H, 0,Duquesne
Fordham, W, A, 0,Duquesne
VCU, L, A, 0,Duquesne
La Salle, W, H, 0,Duquesne
Saint Louis, L, A, 0,Duquesne
George Mason, W, H, 0,Duquesne
Richmond, L, H, 0,Duquesne
Rhode Island, L, A, 0,Duquesne
George Washington, W, A, 0,Duquesne
St. Bonaventure, L, H, 0,Duquesne
Dayton, L, A, 0,Duquesne
Fordham, L, H, 0,Duquesne
Saint Joseph's, L, A, 0,Duquesne
St. Bonaventure, L, A, 0,Duquesne
Davidson, L, H, 0,Duquesne
Saint Louis, W, H, 0,Duquesne
Massachusetts, L, A, 0,Duquesne
Richmond, L, N, 1,Duquesne
Connecticut, L, A, 0,Colgate
Cornell, W, H, 0,Colgate
UMBC, W, H, 0,Colgate
Boston College, L, A, 0,Colgate
Columbia, W, H, 0,Colgate
Albany, L, A, 0,Colgate
Binghamton, L, A, 0,Colgate
Marist, L, A, 0,Colgate
Syracuse, L, A, 0,Colgate
NJIT, W, H, 0,Colgate
Holy Cross, W, A, 0,Colgate
American, W, A, 0,Colgate
Lafayette, L, H, 0,Colgate
Navy, W, H, 0,Colgate
Boston University, L, A, 0,Colgate
Bucknell, L, H, 0,Colgate
Lehigh, W, A, 0,Colgate
Loyola MD, W, H, 0,Colgate
Army, W, A, 0,Colgate
American, W, H, 0,Colgate
Lafayette, L, A, 0,Colgate
Navy, W, A, 0,Colgate
Boston University, W, H, 0,Colgate
Bucknell, L, A, 0,Colgate
Lehigh, L, H, 0,Colgate
Loyola MD, W, A, 0,Colgate
Army, W, H, 0,Colgate
Holy Cross, W, H, 0,Colgate
Lafayette, W, H, 1,Colgate
Holy Cross, W, N, 1,Colgate
Bucknell, L, A, 1,Colgate
San Francisco, L, A, 1,Colgate
Tulsa, W, A, 0,Lamar
Coastal Carolina, W, H, 0,Lamar
Cal St. Bakersfield, L, H, 0,Lamar
UTEP, W, A, 0,Lamar
Coastal Carolina, W, A, 0,Lamar
Southern Illinois, L, A, 0,Lamar
Duquesne, L, A, 0,Lamar
UC Davis, L, N, 0,Lamar
North Carolina A&T, L, N, 0,Lamar
Houston Baptist, W, H, 0,Lamar
Texas A&M Corpus Chris, W, A, 0,Lamar
New Orleans, L, A, 0,Lamar
Central Arkansas, L, H, 0,Lamar
Southeastern Louisiana, L, H, 0,Lamar
Incarnate Word, W, A, 0,Lamar
Sam Houston St., W, H, 0,Lamar
Nicholls St., L, H, 0,Lamar
McNeese St., W, H, 0,Lamar
Abilene Christian, L, A, 0,Lamar
Stephen F. Austin, W, H, 0,Lamar
Northwestern St., W, A, 0,Lamar
Sam Houston St., L, A, 0,Lamar
Incarnate Word, W, H, 0,Lamar
Texas A&M Corpus Chris, W, H, 0,Lamar
Houston Baptist, W, A, 0,Lamar
Stephen F. Austin, W, A, 0,Lamar
McNeese St., L, A, 0,Lamar
Central Arkansas, L, N, 1,Lamar
UTSA, L, A, 1,Lamar
Idaho, L, A, 0,Sam Houston St.
Central Michigan, L, N, 0,Sam Houston St.
College of Charleston, L, N, 0,Sam Houston St.
Santa Clara, W, N, 0,Sam Houston St.
Baylor, L, A, 0,Sam Houston St.
Mississippi, L, A, 0,Sam Houston St.
Little Rock, W, H, 0,Sam Houston St.
LSU, L, A, 0,Sam Houston St.
Utah Valley, L, H, 0,Sam Houston St.
Abilene Christian, L, A, 0,Sam Houston St.
Central Arkansas, W, H, 0,Sam Houston St.
Incarnate Word, W, A, 0,Sam Houston St.
Texas A&M Corpus Chris, W, A, 0,Sam Houston St.
Houston Baptist, W, H, 0,Sam Houston St.
Northwestern St., W, H, 0,Sam Houston St.
Lamar, L, A, 0,Sam Houston St.
Southeastern Louisiana, W, H, 0,Sam Houston St.
Stephen F. Austin, L, A, 0,Sam Houston St.
McNeese St., W, A, 0,Sam Houston St.
Abilene Christian, W, H, 0,Sam Houston St.
Texas A&M Corpus Chris, W, H, 0,Sam Houston St.
Lamar, W, H, 0,Sam Houston St.
Nicholls St., L, A, 0,Sam Houston St.
Houston Baptist, W, A, 0,Sam Houston St.
New Orleans, W, H, 0,Sam Houston St.
Central Arkansas, L, A, 0,Sam Houston St.
Stephen F. Austin, L, H, 0,Sam Houston St.
New Orleans, W, N, 1,Sam Houston St.
Southeastern Louisiana, L, N, 1,Sam Houston St.
Eastern Michigan, W, H, 1,Sam Houston St.
UTSA, W, A, 1,Sam Houston St.
Northern Colorado, L, A, 1,Sam Houston St.
St. Bonaventure, W, A, 0,Niagara
Minnesota, L, A, 0,Niagara
Massachusetts, L, A, 0,Niagara
BYU, L, A, 0,Niagara
Alabama A&M, W, H, 0,Niagara
UT Arlington, L, H, 0,Niagara
Army, W, H, 0,Niagara
Buffalo, L, H, 0,Niagara
New Hampshire, W, A, 0,Niagara
St. Francis PA, L, H, 0,Niagara
Norfolk St., W, A, 0,Niagara
Cleveland St., W, H, 0,Niagara
Cornell, W, A, 0,Niagara
Iona, L, H, 0,Niagara
Rider, L, H, 0,Niagara
Siena, W, A, 0,Niagara
Marist, W, A, 0,Niagara
Monmouth, W, H, 0,Niagara
Saint Peter's, W, H, 0,Niagara
Quinnipiac, W, A, 0,Niagara
Fairfield, L, A, 0,Niagara
Manhattan, W, H, 0,Niagara
Canisius, W, A, 0,Niagara
Saint Peter's, L, A, 0,Niagara
Monmouth, W, A, 0,Niagara
Quinnipiac, W, H, 0,Niagara
Fairfield, W, H, 0,Niagara
Iona, W, A, 0,Niagara
Manhattan, L, A, 0,Niagara
Canisius, L, H, 0,Niagara
Marist, W, H, 0,Niagara
Fairfield, L, N, 1,Niagara
Eastern Michigan, L, A, 1,Niagara
Michigan, L, A, 0,Southern Miss
South Dakota, L, A, 0,Southern Miss
Youngstown St., W, N, 0,Southern Miss
Northern Colorado, L, N, 0,Southern Miss
South Alabama, L, A, 0,Southern Miss
Troy, W, H, 0,Southern Miss
Alabama A&M, W, A, 0,Southern Miss
Florida St., L, A, 0,Southern Miss
Mississippi St., L, N, 0,Southern Miss
Marshall, L, A, 0,Southern Miss
Western Kentucky, L, A, 0,Southern Miss
UTEP, W, H, 0,Southern Miss
UTSA, W, H, 0,Southern Miss
UAB, L, A, 0,Southern Miss
Middle Tennessee, L, A, 0,Southern Miss
Rice, W, H, 0,Southern Miss
North Texas, W, H, 0,Southern Miss
Louisiana Tech, L, A, 0,Southern Miss
FIU, L, A, 0,Southern Miss
Florida Atlantic, W, A, 0,Southern Miss
Old Dominion, L, H, 0,Southern Miss
Charlotte, W, H, 0,Southern Miss
Middle Tennessee, L, H, 0,Southern Miss
UAB, L, H, 0,Southern Miss
UTSA, L, A, 0,Southern Miss
UTEP, L, A, 0,Southern Miss
Louisiana Tech, W, H, 0,Southern Miss
FIU, W, N, 1,Southern Miss
Middle Tennessee, W, N, 1,Southern Miss
Marshall, L, N, 1,Southern Miss
UMass Lowell, W, H, 0,Massachusetts
Harvard, L, A, 0,Massachusetts
Niagara, W, H, 0,Massachusetts
Western Carolina, W, H, 0,Massachusetts
Minnesota, L, N, 0,Massachusetts
BYU, L, N, 0,Massachusetts
Quinnipiac, L, A, 0,Massachusetts
South Carolina, L, A, 0,Massachusetts
Holy Cross, W, H, 0,Massachusetts
Providence, W, H, 0,Massachusetts
Georgia, W, H, 0,Massachusetts
Georgia St., L, H, 0,Massachusetts
Maine, W, H, 0,Massachusetts
St. Bonaventure, L, A, 0,Massachusetts
George Mason, L, H, 0,Massachusetts
Dayton, W, A, 0,Massachusetts
La Salle, W, H, 0,Massachusetts
Saint Joseph's, W, H, 0,Massachusetts
Rhode Island, L, A, 0,Massachusetts
Saint Louis, L, H, 0,Massachusetts
La Salle, L, A, 0,Massachusetts
Fordham, L, A, 0,Massachusetts
Rhode Island, L, H, 0,Massachusetts
Dayton, W, H, 0,Massachusetts
Saint Joseph's, L, A, 0,Massachusetts
George Washington, L, H, 0,Massachusetts
Davidson, L, A, 0,Massachusetts
VCU, L, H, 0,Massachusetts
George Mason, L, A, 0,Massachusetts
Richmond, L, A, 0,Massachusetts
Duquesne, W, H, 0,Massachusetts
La Salle, W, N, 1,Massachusetts
George Mason, L, N, 1,Massachusetts
Iowa St., L, N, 0,Appalachian St.
Western Michigan, L, N, 0,Appalachian St.
UTEP, W, N, 0,Appalachian St.
James Madison, L, A, 0,Appalachian St.
Davidson, W, H, 0,Appalachian St.
VCU, L, A, 0,Appalachian St.
South Florida, W, H, 0,Appalachian St.
Western Carolina, L, A, 0,Appalachian St.
Akron, L, A, 0,Appalachian St.
Ohio St., L, A, 0,Appalachian St.
Hampton, L, A, 0,Appalachian St.
Texas St., W, H, 0,Appalachian St.
UT Arlington, W, H, 0,Appalachian St.
Louisiana Lafayette, L, A, 0,Appalachian St.
Louisiana Monroe, W, A, 0,Appalachian St.
Georgia St., L, H, 0,Appalachian St.
Georgia Southern, L, H, 0,Appalachian St.
South Alabama, L, A, 0,Appalachian St.
Troy, L, A, 0,Appalachian St.
Little Rock, W, H, 0,Appalachian St.
Arkansas St., L, H, 0,Appalachian St.
UT Arlington, L, A, 0,Appalachian St.
Texas St., W, A, 0,Appalachian St.
Coastal Carolina, W, A, 0,Appalachian St.
South Alabama, L, H, 0,Appalachian St.
Troy, W, H, 0,Appalachian St.
Arkansas St., L, A, 0,Appalachian St.
Little Rock, W, A, 0,Appalachian St.
Coastal Carolina, W, H, 0,Appalachian St.
Little Rock, W, N, 1,Appalachian St.
UT Arlington, L, N, 1,Appalachian St.
Lamar, L, A, 0,Coastal Carolina
UTSA, W, N, 0,Coastal Carolina
Vermont, L, N, 0,Coastal Carolina
Iona, W, N, 0,Coastal Carolina
Wofford, L, H, 0,Coastal Carolina
Lamar, L, H, 0,Coastal Carolina
Hampton, W, A, 0,Coastal Carolina
South Carolina, L, A, 0,Coastal Carolina
Wake Forest, L, H, 0,Coastal Carolina
College of Charleston, L, H, 0,Coastal Carolina
UT Arlington, W, H, 0,Coastal Carolina
Texas St., L, H, 0,Coastal Carolina
Louisiana Monroe, L, A, 0,Coastal Carolina
Louisiana Lafayette, L, A, 0,Coastal Carolina
Georgia Southern, L, H, 0,Coastal Carolina
Georgia St., L, H, 0,Coastal Carolina
South Alabama, L, A, 0,Coastal Carolina
Troy, W, A, 0,Coastal Carolina
Arkansas St., W, H, 0,Coastal Carolina
Little Rock, W, H, 0,Coastal Carolina
Texas St., W, A, 0,Coastal Carolina
UT Arlington, L, A, 0,Coastal Carolina
Appalachian St., L, H, 0,Coastal Carolina
Troy, L, H, 0,Coastal Carolina
South Alabama, W, H, 0,Coastal Carolina
Little Rock, W, A, 0,Coastal Carolina
Arkansas St., W, A, 0,Coastal Carolina
Appalachian St., L, A, 0,Coastal Carolina
Texas St., L, N, 1,Coastal Carolina
UC Irvine, L, H, 0,Denver
Colorado, L, A, 0,Denver
Florida Gulf Coast, L, A, 0,Denver
St. Francis NY, W, N, 0,Denver
Navy, L, N, 0,Denver
Wyoming, W, H, 0,Denver
Air Force, L, H, 0,Denver
San Jose St., W, H, 0,Denver
USC Upstate, W, H, 0,Denver
Northern Colorado, L, A, 0,Denver
Stanford, L, A, 0,Denver
Montana St., L, A, 0,Denver
South Dakota, L, A, 0,Denver
Fort Wayne, L, H, 0,Denver
North Dakota St., W, A, 0,Denver
South Dakota St., L, A, 0,Denver
Nebraska Omaha, L, A, 0,Denver
Oral Roberts, W, A, 0,Denver
Western Illinois, W, H, 0,Denver
South Dakota, W, H, 0,Denver
Fort Wayne, L, A, 0,Denver
South Dakota St., L, H, 0,Denver
North Dakota St., W, H, 0,Denver
Nebraska Omaha, W, H, 0,Denver
Oral Roberts, W, H, 0,Denver
Western Illinois, W, A, 0,Denver
Oral Roberts, W, N, 1,Denver
South Dakota, L, A, 1,Denver
Youngstown St., W, N, 0,Kent St.
Mississippi Valley St., W, H, 0,Kent St.
Southeastern Louisiana, L, H, 0,Kent St.
Valparaiso, L, N, 0,Kent St.
Loyola Chicago, L, N, 0,Kent St.
Norfolk St., W, A, 0,Kent St.
Cleveland St., W, H, 0,Kent St.
Xavier, L, A, 0,Kent St.
Wright St., L, A, 0,Kent St.
Northeastern, L, H, 0,Kent St.
Oregon St., W, H, 0,Kent St.
Albany, L, A, 0,Kent St.
Northern Illinois, L, A, 0,Kent St.
Central Michigan, W, H, 0,Kent St.
Miami OH, L, A, 0,Kent St.
Ohio, W, H, 0,Kent St.
Western Michigan, W, H, 0,Kent St.
Toledo, L, A, 0,Kent St.
Ball St., W, H, 0,Kent St.
Central Michigan, W, A, 0,Kent St.
Buffalo, W, H, 0,Kent St.
Bowling Green, L, A, 0,Kent St.
Eastern Michigan, L, H, 0,Kent St.
Ball St., L, A, 0,Kent St.
Buffalo, L, A, 0,Kent St.
Akron, W, H, 0,Kent St.
Ohio, L, A, 0,Kent St.
Bowling Green, W, H, 0,Kent St.
Miami OH, W, H, 0,Kent St.
Akron, L, A, 0,Kent St.
Northern Illinois, W, H, 1,Kent St.
Ball St., W, N, 1,Kent St.
Buffalo, L, N, 1,Kent St.
Penn, W, H, 0,Fairfield
Loyola MD, W, H, 0,Fairfield
Purdue, L, A, 0,Fairfield
Jacksonville, L, N, 0,Fairfield
Gardner Webb, W, N, 0,Fairfield
Wright St., L, A, 0,Fairfield
Wagner, L, A, 0,Fairfield
Houston, L, A, 0,Fairfield
LIU Brooklyn, W, A, 0,Fairfield
Old Dominion, L, H, 0,Fairfield
New Hampshire, W, H, 0,Fairfield
Saint Peter's, W, H, 0,Fairfield
Manhattan, L, A, 0,Fairfield
Rider, L, A, 0,Fairfield
Iona, L, A, 0,Fairfield
Manhattan, L, H, 0,Fairfield
Marist, L, A, 0,Fairfield
Niagara, W, H, 0,Fairfield
Rider, L, H, 0,Fairfield
Quinnipiac, L, N, 0,Fairfield
Iona, W, H, 0,Fairfield
Monmouth, W, A, 0,Fairfield
Siena, W, H, 0,Fairfield
Niagara, L, A, 0,Fairfield
Canisius, L, A, 0,Fairfield
Marist, W, H, 0,Fairfield
Quinnipiac, W, H, 0,Fairfield
Siena, W, A, 0,Fairfield
Monmouth, W, H, 0,Fairfield
Marist, W, N, 1,Fairfield
Niagara, W, N, 1,Fairfield
Quinnipiac, W, N, 1,Fairfield
Iona, L, N, 1,Fairfield
Baylor, L, A, 0,Central Arkansas
UCLA, L, A, 0,Central Arkansas
Alcorn St., W, H, 0,Central Arkansas
South Carolina St., W, A, 0,Central Arkansas
Tulsa, L, A, 0,Central Arkansas
Morehead St., W, H, 0,Central Arkansas
Little Rock, L, A, 0,Central Arkansas
San Francisco, L, A, 0,Central Arkansas
California, W, A, 0,Central Arkansas
Little Rock, W, H, 0,Central Arkansas
Morehead St., L, A, 0,Central Arkansas
Oregon, L, A, 0,Central Arkansas
Texas A&M Corpus Chris, W, H, 0,Central Arkansas
Southeastern Louisiana, L, H, 0,Central Arkansas
Sam Houston St., L, A, 0,Central Arkansas
Lamar, W, A, 0,Central Arkansas
Incarnate Word, W, H, 0,Central Arkansas
Nicholls St., L, A, 0,Central Arkansas
New Orleans, W, A, 0,Central Arkansas
Abilene Christian, L, H, 0,Central Arkansas
Stephen F. Austin, W, H, 0,Central Arkansas
Northwestern St., W, A, 0,Central Arkansas
Southeastern Louisiana, L, A, 0,Central Arkansas
Houston Baptist, W, A, 0,Central Arkansas
McNeese St., L, H, 0,Central Arkansas
Nicholls St., L, H, 0,Central Arkansas
Stephen F. Austin, L, A, 0,Central Arkansas
Abilene Christian, W, A, 0,Central Arkansas
Sam Houston St., W, H, 0,Central Arkansas
Northwestern St., W, H, 0,Central Arkansas
Lamar, W, N, 1,Central Arkansas
Stephen F. Austin, L, N, 1,Central Arkansas
Seattle, W, A, 1,Central Arkansas
Jacksonville St., L, H, 1,Central Arkansas
Saint Mary's, L, A, 0,St. Francis PA
San Francisco, L, A, 0,St. Francis PA
Longwood, W, A, 0,St. Francis PA
Louisville, L, A, 0,St. Francis PA
American, W, H, 0,St. Francis PA
Stony Brook, L, A, 0,St. Francis PA
Duke, L, A, 0,St. Francis PA
Niagara, W, A, 0,St. Francis PA
Lehigh, W, H, 0,St. Francis PA
Central Connecticut, L, A, 0,St. Francis PA
Bryant, W, A, 0,St. Francis PA
LIU Brooklyn, W, H, 0,St. Francis PA
St. Francis NY, W, H, 0,St. Francis PA
Robert Morris, W, A, 0,St. Francis PA
Mount St. Mary's, L, H, 0,St. Francis PA
Wagner, L, A, 0,St. Francis PA
Sacred Heart, W, A, 0,St. Francis PA
Wagner, L, H, 0,St. Francis PA
Sacred Heart, W, H, 0,St. Francis PA
Fairleigh Dickinson, W, H, 0,St. Francis PA
Mount St. Mary's, L, A, 0,St. Francis PA
LIU Brooklyn, L, A, 0,St. Francis PA
St. Francis NY, W, A, 0,St. Francis PA
Central Connecticut, W, H, 0,St. Francis PA
Bryant, W, H, 0,St. Francis PA
Fairleigh Dickinson, W, A, 0,St. Francis PA
Robert Morris, W, H, 0,St. Francis PA
Fairleigh Dickinson, L, H, 1,St. Francis PA
Illinois Chicago, L, A, 1,St. Francis PA
Central Connecticut, W, H, 0,Hartford
Rider, L, A, 0,Hartford
LIU Brooklyn, L, N, 0,Hartford
Miami OH, W, N, 0,Hartford
Bryant, L, H, 0,Hartford
Wagner, L, H, 0,Hartford
LIU Brooklyn, L, A, 0,Hartford
Boston College, L, H, 0,Hartford
Quinnipiac, W, H, 0,Hartford
Sacred Heart, W, H, 0,Hartford
Portland, L, A, 0,Hartford
FIU, W, A, 0,Hartford
Rutgers, W, A, 0,Hartford
Albany, W, A, 0,Hartford
Stony Brook, L, H, 0,Hartford
UMass Lowell, W, H, 0,Hartford
Binghamton, W, H, 0,Hartford
UMBC, L, A, 0,Hartford
Maine, W, A, 0,Hartford
Vermont, L, H, 0,Hartford
UMass Lowell, W, A, 0,Hartford
New Hampshire, W, A, 0,Hartford
Stony Brook, W, A, 0,Hartford
Albany, L, H, 0,Hartford
Maine, W, H, 0,Hartford
Vermont, W, A, 0,Hartford
New Hampshire, W, H, 0,Hartford
Binghamton, W, A, 0,Hartford
UMBC, L, H, 0,Hartford
New Hampshire, W, H, 1,Hartford
UMBC, L, A, 1,Hartford
San Diego, L, A, 1,Hartford
St. Francis NY, W, H, 0,Manhattan
Harvard, W, H, 0,Manhattan
UMKC, L, N, 0,Manhattan
Missouri St., L, N, 0,Manhattan
Northern Illinois, L, N, 0,Manhattan
Fordham, L, A, 0,Manhattan
Holy Cross, W, N, 0,Manhattan
Towson, L, N, 0,Manhattan
Morgan St., W, H, 0,Manhattan
Tulsa, L, A, 0,Manhattan
Hofstra, W, A, 0,Manhattan
Seton Hall, L, A, 0,Manhattan
Fairfield, W, H, 0,Manhattan
