opponent, outcome, home/away, team1
Hawaii, L, A,New Mexico St.
Nevada, L, H,New Mexico St.
Fresno St., W, H,New Mexico St.
Cal St. Bakersfield, W, H,New Mexico St.
Louisiana Tech, W, H,New Mexico St.
Idaho, L, A,New Mexico St.
Utah St., W, A,New Mexico St.
Drake, W, H,New Mexico St.
Hawaii, W, H,New Mexico St.
San Jose St., W, H,New Mexico St.
Nevada, L, A,New Mexico St.
Fresno St., W, A,New Mexico St.
Fresno St., W, N,New Mexico St.
Hawaii, W, N,New Mexico St.
Louisiana Tech, W, N,New Mexico St.
Indiana, L, N,New Mexico St.
Bryant, W, H,San Diego St.
Southern Utah, W, H,San Diego St.
UC Davis, W, H,San Diego St.
Baylor, L, A,San Diego St.
USC, W, H,San Diego St.
Long Beach St., W, H,San Diego St.
Arizona, W, A,San Diego St.
UC Santa Barbara, W, A,San Diego St.
Creighton, L, H,San Diego St.
California, W, H,San Diego St.
San Diego, W, A,San Diego St.
UC Riverside, W, H,San Diego St.
Elon, W, H,San Diego St.
Chicago St., W, H,San Diego St.
UNLV, W, H,San Diego St.
New Mexico, W, A,San Diego St.
Air Force, W, H,San Diego St.
Wyoming, W, A,San Diego St.
Colorado St., L, A,San Diego St.
Boise St., W, H,San Diego St.
TCU, W, H,San Diego St.
UNLV, L, A,San Diego St.
New Mexico, L, H,San Diego St.
Air Force, L, A,San Diego St.
Wyoming, W, H,San Diego St.
Colorado St., W, H,San Diego St.
Boise St., W, A,San Diego St.
TCU, W, A,San Diego St.
Boise St., W, N,San Diego St.
Colorado St., W, N,San Diego St.
New Mexico, L, N,San Diego St.
North Carolina St., L, N,San Diego St.
Western Kentucky, W, A,Saint Joseph's
Georgia Tech, W, N,Saint Joseph's
Seton Hall, L, N,Saint Joseph's
Tulsa, W, N,Saint Joseph's
Iona, L, A,Saint Joseph's
Penn St., W, H,Saint Joseph's
Drexel, W, H,Saint Joseph's
American, L, A,Saint Joseph's
Boston University, W, H,Saint Joseph's
Creighton, W, H,Saint Joseph's
Villanova, W, H,Saint Joseph's
Coppin St., W, H,Saint Joseph's
Morgan St., W, H,Saint Joseph's
Harvard, L, A,Saint Joseph's
Duquesne, W, A,Saint Joseph's
Charlotte, L, H,Saint Joseph's
Fordham, W, H,Saint Joseph's
Massachusetts, L, A,Saint Joseph's
Xavier, L, A,Saint Joseph's
Penn, L, A,Saint Joseph's
Dayton, W, H,Saint Joseph's
Temple, L, A,Saint Joseph's
Richmond, W, A,Saint Joseph's
La Salle, W, H,Saint Joseph's
Saint Louis, L, H,Saint Joseph's
Massachusetts, W, H,Saint Joseph's
Rhode Island, W, A,Saint Joseph's
George Washington, W, A,Saint Joseph's
Richmond, L, H,Saint Joseph's
Temple, W, H,Saint Joseph's
St. Bonaventure, L, A,Saint Joseph's
Charlotte, W, H,Saint Joseph's
St. Bonaventure, L, N,Saint Joseph's
Northern Iowa, L, H,Saint Joseph's
Denver, L, A,Southern Miss
Colorado St., W, A,Southern Miss
UC Irvine, W, N,Southern Miss
New Mexico St., W, N,Southern Miss
Murray St., L, N,Southern Miss
New Mexico St., W, H,Southern Miss
South Alabama, W, A,Southern Miss
Louisiana Tech, W, H,Southern Miss
Mississippi, W, H,Southern Miss
Arizona St., W, A,Southern Miss
South Florida, W, H,Southern Miss
Alcorn St., W, H,Southern Miss
McNeese St., W, A,Southern Miss
East Carolina, W, H,Southern Miss
Tulane, W, A,Southern Miss
Memphis, L, A,Southern Miss
UAB, W, H,Southern Miss
Marshall, W, H,Southern Miss
East Carolina, W, A,Southern Miss
UCF, W, A,Southern Miss
Memphis, W, H,Southern Miss
UAB, L, A,Southern Miss
UCF, W, H,Southern Miss
Tulsa, W, H,Southern Miss
Houston, L, A,Southern Miss
UTEP, L, A,Southern Miss
Rice, W, H,Southern Miss
SMU, W, H,Southern Miss
Marshall, L, A,Southern Miss
East Carolina, W, N,Southern Miss
Marshall, L, N,Southern Miss
Kansas St., L, N,Southern Miss
Western Illinois, W, H,Dayton
Miami OH, L, A,Dayton
UNC Wilmington, W, H,Dayton
Wake Forest, W, N,Dayton
Fairfield, W, N,Dayton
Minnesota, W, N,Dayton
Buffalo, L, H,Dayton
Murray St., L, A,Dayton
Alabama, W, H,Dayton
USC Upstate, W, H,Dayton
FIU, W, H,Dayton
Seton Hall, L, H,Dayton
Illinois Chicago, W, H,Dayton
Mississippi, W, H,Dayton
Saint Louis, W, H,Dayton
Temple, W, A,Dayton
St. Bonaventure, L, A,Dayton
La Salle, W, H,Dayton
Xavier, W, H,Dayton
Saint Joseph's, L, A,Dayton
Rhode Island, L, H,Dayton
Duquesne, L, H,Dayton
Saint Louis, L, A,Dayton
Fordham, W, A,Dayton
Charlotte, W, H,Dayton
Xavier, L, A,Dayton
Duquesne, W, A,Dayton
Massachusetts, W, H,Dayton
Richmond, L, A,Dayton
George Washington, W, H,Dayton
George Washington, W, H,Dayton
Xavier, L, N,Dayton
Iowa, L, A,Dayton
Mississippi St., W, A,Akron
Valparaiso, L, A,Akron
Duquesne, L, N,Akron
Detroit, W, H,Akron
West Virginia, L, A,Akron
Middle Tennessee, L, A,Akron
Cleveland St., L, A,Akron
Arkansas Pine Bluff, W, H,Akron
Florida A&M, W, H,Akron
Youngstown St., W, H,Akron
North Carolina A&T, W, H,Akron
VCU, L, H,Akron
Marshall, W, A,Akron
Miami OH, W, A,Akron
Bowling Green, W, A,Akron
Ohio, W, H,Akron
Buffalo, L, A,Akron
Kent St., W, H,Akron
Ball St., W, A,Akron
Central Michigan, W, A,Akron
Toledo, W, H,Akron
Eastern Michigan, W, H,Akron
Western Michigan, W, A,Akron
Northern Illinois, W, H,Akron
Miami OH, W, H,Akron
Oral Roberts, L, A,Akron
Bowling Green, W, H,Akron
Ohio, L, A,Akron
Buffalo, L, H,Akron
Kent St., W, A,Akron
Kent St., W, N,Akron
Ohio, L, N,Akron
Northwestern, L, A,Akron
Richmond, W, H,Davidson
Duke, L, A,Davidson
Presbyterian, W, H,Davidson
UNC Wilmington, W, A,Davidson
Wofford, W, A,Davidson
Furman, W, H,Davidson
Vanderbilt, L, H,Davidson
Charlotte, L, A,Davidson
Kansas, W, A,Davidson
Massachusetts, L, A,Davidson
Penn, W, H,Davidson
UNC Greensboro, W, A,Davidson
Georgia Southern, W, H,Davidson
Western Carolina, W, H,Davidson
Appalachian St., W, A,Davidson
College of Charleston, W, H,Davidson
The Citadel, W, H,Davidson
Chattanooga, W, A,Davidson
Samford, L, A,Davidson
Furman, W, A,Davidson
Chattanooga, W, H,Davidson
Wofford, W, H,Davidson
The Citadel, W, A,Davidson
College of Charleston, L, A,Davidson
Samford, W, H,Davidson
Wichita St., L, H,Davidson
Elon, W, H,Davidson
Georgia Southern, W, A,Davidson
Furman, W, N,Davidson
Elon, W, N,Davidson
Western Carolina, W, N,Davidson
Louisville, L, N,Davidson
Texas Pan American, W, H,Northwestern
LSU, W, N,Northwestern
Tulsa, W, N,Northwestern
Seton Hall, W, N,Northwestern
Stony Brook, W, H,Northwestern
Georgia Tech, W, A,Northwestern
Mississippi Valley St., W, H,Northwestern
Baylor, L, H,Northwestern
Texas Southern, W, H,Northwestern
Central Connecticut, W, H,Northwestern
Eastern Illinois, W, H,Northwestern
Creighton, L, A,Northwestern
Ohio St., L, A,Northwestern
Penn St., W, H,Northwestern
Illinois, L, H,Northwestern
Michigan, L, A,Northwestern
Michigan St., W, H,Northwestern
Wisconsin, L, A,Northwestern
Minnesota, L, A,Northwestern
Purdue, L, H,Northwestern
Nebraska, W, H,Northwestern
Illinois, W, A,Northwestern
Iowa, W, H,Northwestern
Purdue, L, A,Northwestern
Indiana, L, A,Northwestern
Minnesota, W, H,Northwestern
Michigan, L, H,Northwestern
Penn St., W, A,Northwestern
Ohio St., L, H,Northwestern
Iowa, W, A,Northwestern
Minnesota, L, N,Northwestern
Akron, W, H,Northwestern
Washington, L, A,Northwestern
Portland St., W, H,Denver
Texas A&M Corpus Chris, W, A,Denver
Southern Miss, W, H,Denver
Saint Mary's, W, H,Denver
California, L, A,Denver
Utah St., W, A,Denver
Texas Southern, W, H,Denver
Iona, L, H,Denver
Northern Colorado, W, A,Denver
Boise St., W, H,Denver
Wyoming, W, H,Denver
The Citadel, W, H,Denver
Troy, W, H,Denver
Arkansas Little Rock, L, H,Denver
Arkansas St., W, A,Denver
South Alabama, W, A,Denver
Colorado St., L, A,Denver
Western Kentucky, W, H,Denver
Louisiana Monroe, W, A,Denver
North Texas, L, A,Denver
Arkansas St., W, H,Denver
Arkansas Little Rock, L, A,Denver
Louisiana Lafayette, L, A,Denver
Middle Tennessee, W, H,Denver
Florida Atlantic, L, A,Denver
FIU, W, A,Denver
Louisiana Lafayette, W, H,Denver
Louisiana Monroe, W, H,Denver
North Texas, W, H,Denver
South Alabama, W, N,Denver
Western Kentucky, L, N,Denver
Elon, W, H,Massachusetts
Northeastern, W, H,Massachusetts
NJIT, W, H,Massachusetts
Boston College, W, A,Massachusetts
Florida St., L, N,Massachusetts
Utah, W, N,Massachusetts
College of Charleston, L, N,Massachusetts
Towson, W, H,Massachusetts
Miami FL, L, A,Massachusetts
East Carolina, W, A,Massachusetts
Siena, W, H,Massachusetts
Quinnipiac, W, H,Massachusetts
Davidson, W, H,Massachusetts
Central Connecticut, W, H,Massachusetts
Fordham, W, H,Massachusetts
La Salle, L, A,Massachusetts
Charlotte, W, H,Massachusetts
Saint Joseph's, W, H,Massachusetts
Duquesne, L, A,Massachusetts
Richmond, W, A,Massachusetts
Saint Louis, W, H,Massachusetts
Rhode Island, L, A,Massachusetts
George Washington, W, A,Massachusetts
St. Bonaventure, W, H,Massachusetts
Saint Joseph's, L, A,Massachusetts
La Salle, L, H,Massachusetts
Xavier, W, H,Massachusetts
Dayton, L, A,Massachusetts
Temple, L, A,Massachusetts
Rhode Island, W, H,Massachusetts
Duquesne, W, H,Massachusetts
Temple, W, N,Massachusetts
St. Bonaventure, L, N,Massachusetts
Mississippi St., W, A,Massachusetts
Seton Hall, W, A,Massachusetts
Drexel, W, A,Massachusetts
Stanford, L, N,Massachusetts
Old Dominion, W, A,Northern Iowa
Saint Mary's, L, A,Northern Iowa
Northern Colorado, W, H,Northern Iowa
Western Carolina, W, H,Northern Iowa
Rice, W, N,Northern Iowa
Providence, W, N,Northern Iowa
Iowa St., W, A,Northern Iowa
Colorado St., W, H,Northern Iowa
Iowa, W, H,Northern Iowa
Milwaukee, W, H,Northern Iowa
Ohio, L, H,Northern Iowa
Illinois St., L, A,Northern Iowa
Evansville, L, H,Northern Iowa
Indiana St., W, H,Northern Iowa
Drake, W, A,Northern Iowa
Creighton, L, A,Northern Iowa
Missouri St., W, H,Northern Iowa
Bradley, L, A,Northern Iowa
Wichita St., L, H,Northern Iowa
Drake, W, H,Northern Iowa
Indiana St., L, A,Northern Iowa
Missouri St., L, A,Northern Iowa
Southern Illinois, W, H,Northern Iowa
Creighton, W, H,Northern Iowa
Wichita St., L, A,Northern Iowa
Illinois St., W, H,Northern Iowa
Evansville, L, A,Northern Iowa
VCU, L, A,Northern Iowa
Bradley, W, H,Northern Iowa
Southern Illinois, W, A,Northern Iowa
Illinois St., L, N,Northern Iowa
Saint Joseph's, W, A,Northern Iowa
Drexel, L, A,Northern Iowa
Loyola Chicago, W, H,Illinois
SIU Edwardsville, W, H,Illinois
Lipscomb, W, H,Illinois
Richmond, W, N,Illinois
Illinois St., W, N,Illinois
Chicago St., W, H,Illinois
Maryland, W, A,Illinois
Gonzaga, W, H,Illinois
St. Bonaventure, W, H,Illinois
Coppin St., W, H,Illinois
UNLV, L, H,Illinois
Cornell, W, H,Illinois
Missouri, L, N,Illinois
Minnesota, W, H,Illinois
Purdue, L, A,Illinois
Northwestern, W, A,Illinois
Nebraska, W, H,Illinois
Ohio St., W, H,Illinois
Penn St., L, A,Illinois
Wisconsin, L, H,Illinois
Minnesota, L, A,Illinois
Michigan St., W, H,Illinois
Northwestern, L, H,Illinois
Indiana, L, A,Illinois
Michigan, L, A,Illinois
Purdue, L, H,Illinois
Nebraska, L, A,Illinois
Ohio St., L, A,Illinois
Iowa, W, H,Illinois
Michigan, L, H,Illinois
Wisconsin, L, A,Illinois
Iowa, L, N,Illinois
Eastern Kentucky, W, H,Mississippi St.
Akron, L, H,Mississippi St.
South Alabama, W, H,Mississippi St.
Texas A&M, W, N,Mississippi St.
Arizona, W, N,Mississippi St.
Louisiana Monroe, W, H,Mississippi St.
Tennessee Martin, W, H,Mississippi St.
North Texas, W, H,Mississippi St.
West Virginia, W, H,Mississippi St.
Troy, W, H,Mississippi St.
Florida Atlantic, W, H,Mississippi St.
Detroit, W, A,Mississippi St.
Northwestern St., W, H,Mississippi St.
Baylor, L, A,Mississippi St.
Utah St., W, H,Mississippi St.
Arkansas, L, A,Mississippi St.
Tennessee, W, H,Mississippi St.
Alabama, W, H,Mississippi St.
Mississippi, L, A,Mississippi St.
Vanderbilt, W, A,Mississippi St.
LSU, W, H,Mississippi St.
Florida, L, A,Mississippi St.
Auburn, W, H,Mississippi St.
Mississippi, W, H,Mississippi St.
Georgia, L, H,Mississippi St.
LSU, L, A,Mississippi St.
Auburn, L, A,Mississippi St.
Kentucky, L, H,Mississippi St.
Alabama, L, A,Mississippi St.
South Carolina, W, A,Mississippi St.
Arkansas, W, H,Mississippi St.
Georgia, L, N,Mississippi St.
Massachusetts, L, H,Mississippi St.
Alabama St., W, H,Marshall
Jacksonville St., W, H,Marshall
Northwestern St., W, H,Marshall
UNC Wilmington, W, A,Marshall
Cincinnati, W, A,Marshall
Ohio, L, H,Marshall
Syracuse, L, A,Marshall
Iona, W, H,Marshall
High Point, W, H,Marshall
Belmont, W, H,Marshall
Belmont, L, A,Marshall
Akron, L, H,Marshall
UTEP, W, H,Marshall
Rice, W, A,Marshall
UAB, W, A,Marshall
UCF, W, H,Marshall
West Virginia, L, N,Marshall
Southern Miss, L, A,Marshall
UAB, L, H,Marshall
Memphis, L, A,Marshall
Tulane, W, H,Marshall
Tulsa, L, A,Marshall
UCF, L, A,Marshall
East Carolina, W, H,Marshall
SMU, W, A,Marshall
Houston, W, H,Marshall
Memphis, L, H,Marshall
East Carolina, L, A,Marshall
Southern Miss, W, H,Marshall
SMU, W, N,Marshall
Tulsa, W, N,Marshall
Southern Miss, W, N,Marshall
Memphis, L, A,Marshall
Middle Tennessee, L, A,Marshall
St. John's, L, A,Lehigh
Iowa St., L, A,Lehigh
Fairleigh Dickinson, W, A,Lehigh
William & Mary, W, N,Lehigh
Liberty, W, A,Lehigh
Eastern Kentucky, W, N,Lehigh
Quinnipiac, W, H,Lehigh
Fordham, W, A,Lehigh
Cornell, L, A,Lehigh
St. Francis PA, W, H,Lehigh
Wagner, W, A,Lehigh
Michigan St., L, A,Lehigh
Saint Peter's, W, A,Lehigh
Bryant, W, A,Lehigh
Maryland Eastern Shore, W, H,Lehigh
Holy Cross, L, A,Lehigh
American, W, H,Lehigh
Colgate, W, A,Lehigh
Bucknell, L, H,Lehigh
Lafayette, W, A,Lehigh
Navy, W, H,Lehigh
Army, W, H,Lehigh
Holy Cross, W, H,Lehigh
American, L, A,Lehigh
Colgate, W, H,Lehigh
Bucknell, W, A,Lehigh
Lafayette, W, H,Lehigh
Navy, W, A,Lehigh
Army, W, A,Lehigh
Colgate, W, H,Lehigh
American, W, H,Lehigh
Bucknell, W, A,Lehigh
Duke, W, A,Lehigh
Xavier, L, N,Lehigh
Vanderbilt, W, A,Cleveland St.
St. Bonaventure, W, H,Cleveland St.
Kent St., W, A,Cleveland St.
Boston University, W, N,Cleveland St.
Hofstra, L, N,Cleveland St.
Rhode Island, W, A,Cleveland St.
Wright St., W, A,Cleveland St.
Detroit, W, A,Cleveland St.
Robert Morris, W, A,Cleveland St.
Akron, W, H,Cleveland St.
South Florida, L, A,Cleveland St.
Sam Houston St., W, H,Cleveland St.
Toledo, W, A,Cleveland St.
Youngstown St., L, H,Cleveland St.
Illinois Chicago, W, H,Cleveland St.
Loyola Chicago, W, H,Cleveland St.
Butler, W, A,Cleveland St.
Valparaiso, L, A,Cleveland St.
Green Bay, W, H,Cleveland St.
Milwaukee, W, H,Cleveland St.
Youngstown St., W, A,Cleveland St.
Loyola Chicago, W, A,Cleveland St.
Illinois Chicago, W, A,Cleveland St.
Valparaiso, L, H,Cleveland St.
Butler, L, H,Cleveland St.
Milwaukee, L, A,Cleveland St.
Drexel, L, H,Cleveland St.
Green Bay, L, A,Cleveland St.
Detroit, W, H,Cleveland St.
Wright St., W, H,Cleveland St.
Detroit, L, N,Cleveland St.
Stanford, L, A,Cleveland St.
Wichita St., L, N,Colorado
Maryland, L, N,Colorado
Western Michigan, W, N,Colorado
Air Force, W, A,Colorado
Georgia, W, H,Colorado
Colorado St., L, A,Colorado
Fresno St., W, H,Colorado
Wyoming, L, H,Colorado
Cal St. Bakersfield, W, H,Colorado
Texas Southern, W, H,Colorado
Utah, W, H,Colorado
Washington, W, H,Colorado
Washington St., W, H,Colorado
California, L, A,Colorado
Stanford, L, A,Colorado
Arizona St., W, H,Colorado
Arizona, W, H,Colorado
USC, W, A,Colorado
UCLA, L, A,Colorado
Oregon St., W, H,Colorado
Oregon, W, H,Colorado
Arizona, L, A,Colorado
Arizona St., W, A,Colorado
Utah, W, A,Colorado
Stanford, L, H,Colorado
California, W, H,Colorado
Oregon, L, A,Colorado
Oregon St., L, A,Colorado
Utah, W, N,Colorado
Oregon, W, N,Colorado
California, W, N,Colorado
Arizona, W, N,Colorado
UNLV, W, N,Colorado
Baylor, L, N,Colorado
Gardner Webb, W, H,Clemson
The Citadel, W, A,Clemson
College of Charleston, L, H,Clemson
Coastal Carolina, L, H,Clemson
Furman, W, H,Clemson
Iowa, W, A,Clemson
South Carolina, L, H,Clemson
Arizona, L, A,Clemson
Winthrop, W, H,Clemson
Alabama St., W, H,Clemson
UTEP, L, N,Clemson
Southern Illinois, W, N,Clemson
Hawaii, L, A,Clemson
East Tennessee St., W, H,Clemson
Florida St., W, H,Clemson
Boston College, L, A,Clemson
Duke, L, H,Clemson
Miami FL, L, A,Clemson
Georgia Tech, W, H,Clemson
Wake Forest, W, H,Clemson
Virginia, L, A,Clemson
Virginia Tech, L, A,Clemson
Maryland, L, H,Clemson
Wake Forest, W, A,Clemson
Virginia, W, H,Clemson
North Carolina, L, A,Clemson
Georgia Tech, W, A,Clemson
North Carolina St., W, H,Clemson
Virginia Tech, W, H,Clemson
Florida St., L, A,Clemson
Virginia Tech, L, N,Clemson
East Tennessee St., W, H,Virginia Tech
Monmouth, W, H,Virginia Tech
FIU, W, H,Virginia Tech
Syracuse, L, N,Virginia Tech
Oklahoma St., W, N,Virginia Tech
St. Bonaventure, W, H,Virginia Tech
Minnesota, L, A,Virginia Tech
Kansas St., L, H,Virginia Tech
Rhode Island, W, A,Virginia Tech
Norfolk St., W, H,Virginia Tech
Campbell, W, H,Virginia Tech
North Florida, W, H,Virginia Tech
Eastern Michigan, W, H,Virginia Tech
Oklahoma St., W, A,Virginia Tech
Wake Forest, L, A,Virginia Tech
Florida St., L, H,Virginia Tech
Boston College, L, A,Virginia Tech
North Carolina, L, H,Virginia Tech
Virginia, W, A,Virginia Tech
BYU, L, H,Virginia Tech
Maryland, L, A,Virginia Tech
Duke, L, H,Virginia Tech
Clemson, W, H,Virginia Tech
Miami FL, L, A,Virginia Tech
Boston College, W, H,Virginia Tech
Florida St., L, A,Virginia Tech
Georgia Tech, W, H,Virginia Tech
Virginia, L, H,Virginia Tech
Duke, L, A,Virginia Tech
Clemson, L, A,Virginia Tech
North Carolina St., L, H,Virginia Tech
Clemson, W, N,Virginia Tech
Duke, L, N,Virginia Tech
Washington, L, A,Georgia St.
Portland, L, N,Georgia St.
Florida Atlantic, L, N,Georgia St.
McNeese St., W, H,Georgia St.
Samford, W, A,Georgia St.
Liberty, W, H,Georgia St.
South Carolina St., W, A,Georgia St.
FIU, W, H,Georgia St.
William & Mary, W, H,Georgia St.
Rhode Island, W, H,Georgia St.
Utah Valley, W, A,Georgia St.
Georgia Southern, W, H,Georgia St.
Drexel, W, H,Georgia St.
VCU, W, A,Georgia St.
George Mason, L, A,Georgia St.
UNC Wilmington, W, H,Georgia St.
Towson, W, H,Georgia St.
Northeastern, L, A,Georgia St.
Delaware, L, A,Georgia St.
James Madison, W, H,Georgia St.
Drexel, L, A,Georgia St.
VCU, L, H,Georgia St.
UNC Wilmington, W, A,Georgia St.
Hofstra, W, A,Georgia St.
Northeastern, W, H,Georgia St.
Delaware, L, H,Georgia St.
James Madison, W, A,Georgia St.
UTSA, W, H,Georgia St.
Old Dominion, L, H,Georgia St.
William & Mary, W, A,Georgia St.
Hofstra, W, N,Georgia St.
George Mason, L, N,Georgia St.
Tennessee Tech, W, H,Georgia St.
Mercer, L, A,Georgia St.
Monmouth, W, H,Villanova
La Salle, W, H,Villanova
Delaware, W, H,Villanova
UC Riverside, W, N,Villanova
Saint Louis, L, N,Villanova
Santa Clara, L, N,Villanova
Penn, W, H,Villanova
Missouri, L, H,Villanova
Temple, L, A,Villanova
Boston University, W, H,Villanova
Saint Joseph's, L, A,Villanova
American, W, H,Villanova
West Virginia, L, A,Villanova
Marquette, L, A,Villanova
South Florida, L, H,Villanova
DePaul, W, H,Villanova
Syracuse, L, H,Villanova
Cincinnati, L, A,Villanova
Seton Hall, W, H,Villanova
St. John's, W, A,Villanova
Louisville, L, A,Villanova
Marquette, L, H,Villanova
Pittsburgh, L, A,Villanova
Providence, W, H,Villanova
South Florida, L, A,Villanova
Notre Dame, L, H,Villanova
Connecticut, L, H,Villanova
Georgetown, L, A,Villanova
Rutgers, W, A,Villanova
Cincinnati, L, H,Villanova
Rutgers, W, N,Villanova
South Florida, L, N,Villanova
Nevada, W, A,Missouri St.
Arkansas St., W, A,Missouri St.
Tulsa, W, H,Missouri St.
Oral Roberts, L, A,Missouri St.
New Mexico, L, A,Missouri St.
Oklahoma St., L, H,Missouri St.
Arkansas Little Rock, W, A,Missouri St.
Kennesaw St., W, H,Missouri St.
Texas A&M Corpus Chris, W, H,Missouri St.
West Virginia, L, N,Missouri St.
Saint Mary's, L, N,Missouri St.
Creighton, W, A,Missouri St.
Drake, W, H,Missouri St.
Illinois St., L, H,Missouri St.
Indiana St., W, A,Missouri St.
Southern Illinois, W, H,Missouri St.
Northern Iowa, L, A,Missouri St.
Evansville, L, H,Missouri St.
Creighton, L, H,Missouri St.
Bradley, W, A,Missouri St.
Illinois St., L, A,Missouri St.
Northern Iowa, W, H,Missouri St.
Wichita St., L, H,Missouri St.
Drake, W, A,Missouri St.
Southern Illinois, W, A,Missouri St.
Bradley, W, H,Missouri St.
Wichita St., L, A,Missouri St.
Old Dominion, L, H,Missouri St.
Indiana St., L, H,Missouri St.
Evansville, L, A,Missouri St.
Evansville, L, N,Missouri St.
Cal St. Bakersfield, W, H,Oregon St.
Hofstra, W, H,Oregon St.
Texas, W, N,Oregon St.
Vanderbilt, L, N,Oregon St.
Towson, W, A,Oregon St.
Montana, W, H,Oregon St.
Idaho, L, H,Oregon St.
Illinois Chicago, W, H,Oregon St.
Howard, W, H,Oregon St.
Portland St., W, H,Oregon St.
Chicago St., W, A,Oregon St.
Washington, L, A,Oregon St.
Washington St., L, A,Oregon St.
California, W, H,Oregon St.
Stanford, L, H,Oregon St.
Arizona, L, A,Oregon St.
Arizona St., L, A,Oregon St.
UCLA, W, H,Oregon St.
USC, W, H,Oregon St.
Oregon, W, A,Oregon St.
Colorado, L, A,Oregon St.
Utah, W, A,Oregon St.
Washington St., L, H,Oregon St.
Washington, L, H,Oregon St.
Stanford, L, A,Oregon St.
California, L, A,Oregon St.
Oregon, L, H,Oregon St.
Utah, W, H,Oregon St.
Colorado, W, H,Oregon St.
Washington St., W, N,Oregon St.
Washington, W, N,Oregon St.
Arizona, L, N,Oregon St.
Western Illinois, W, H,Oregon St.
TCU, W, H,Oregon St.
Washington St., L, H,Oregon St.
Montana, W, H,Colorado St.
SMU, W, N,Colorado St.
Stanford, L, A,Colorado St.
Southern Miss, L, H,Colorado St.
UTSA, W, H,Colorado St.
Manhattan, W, H,Colorado St.
Colorado, W, H,Colorado St.
Northern Iowa, L, A,Colorado St.
Duke, L, A,Colorado St.
Texas Southern, W, H,Colorado St.
Northern Colorado, W, A,Colorado St.
UTEP, W, A,Colorado St.
Jacksonville St., W, N,Colorado St.
Nebraska Omaha, W, H,Colorado St.
Denver, W, H,Colorado St.
TCU, W, H,Colorado St.
Boise St., W, H,Colorado St.
Wyoming, L, A,Colorado St.
New Mexico, L, A,Colorado St.
San Diego St., W, H,Colorado St.
UNLV, L, A,Colorado St.
Air Force, W, H,Colorado St.
TCU, L, A,Colorado St.
Boise St., L, A,Colorado St.
Wyoming, W, H,Colorado St.
New Mexico, W, H,Colorado St.
San Diego St., L, A,Colorado St.
UNLV, W, H,Colorado St.
Air Force, W, A,Colorado St.
TCU, W, N,Colorado St.
San Diego St., L, N,Colorado St.
Murray St., L, N,Colorado St.
Minnesota, L, A,Bucknell
Vanderbilt, L, A,Bucknell
St. Francis PA, W, H,Bucknell
Marist, W, A,Bucknell
Princeton, W, H,Bucknell
Morehead St., W, H,Bucknell
George Mason, L, A,Bucknell
La Salle, L, A,Bucknell
Binghamton, W, A,Bucknell
Richmond, W, H,Bucknell
Syracuse, L, A,Bucknell
Boston University, W, A,Bucknell
Loyola MD, L, H,Bucknell
Cornell, W, H,Bucknell
Dartmouth, W, A,Bucknell
Army, W, A,Bucknell
Colgate, W, H,Bucknell
Lafayette, W, A,Bucknell
Lehigh, W, A,Bucknell
Holy Cross, W, H,Bucknell
American, W, H,Bucknell
Navy, W, A,Bucknell
Army, W, H,Bucknell
Colgate, W, A,Bucknell
Lafayette, W, H,Bucknell
Lehigh, L, H,Bucknell
Holy Cross, L, A,Bucknell
American, W, A,Bucknell
Navy, W, H,Bucknell
Navy, W, H,Bucknell
Lafayette, W, H,Bucknell
Lehigh, L, H,Bucknell
Arizona, W, A,Bucknell
Nevada, L, A,Bucknell
Northern Colorado, W, H,Wyoming
Green Bay, L, A,Wyoming
South Dakota, W, H,Wyoming
Portland St., W, H,Wyoming
Maryland Eastern Shore, W, H,Wyoming
Louisiana Tech, W, H,Wyoming
Utah Valley, W, H,Wyoming
Bradley, W, H,Wyoming
Colorado, W, A,Wyoming
UC Irvine, W, H,Wyoming
Denver, L, A,Wyoming
Idaho St., W, A,Wyoming
Utah Valley, W, A,Wyoming
Idaho St., W, H,Wyoming
New Mexico, L, H,Wyoming
Air Force, W, A,Wyoming
Colorado St., W, H,Wyoming
San Diego St., L, H,Wyoming
Boise St., W, A,Wyoming
TCU, L, A,Wyoming
UNLV, W, H,Wyoming
New Mexico, L, A,Wyoming
Air Force, L, H,Wyoming
Colorado St., L, A,Wyoming
San Diego St., L, A,Wyoming
Boise St., W, H,Wyoming
TCU, W, H,Wyoming
UNLV, L, A,Wyoming
UNLV, L, A,Wyoming
North Dakota St., W, H,Wyoming
Washington St., L, A,Wyoming
West Virginia, L, A,Oral Roberts
UTSA, L, H,Oral Roberts
Arkansas Pine Bluff, W, H,Oral Roberts
Austin Peay, W, H,Oral Roberts
SMU, W, H,Oral Roberts
FIU, W, H,Oral Roberts
Missouri St., W, H,Oral Roberts
Southern Utah, W, H,Oral Roberts
Oklahoma, L, A,Oral Roberts
Arkansas Little Rock, W, A,Oral Roberts
Gonzaga, L, A,Oral Roberts
Xavier, W, A,Oral Roberts
Texas Tech, W, H,Oral Roberts
UMKC, W, A,Oral Roberts
South Dakota, W, A,Oral Roberts
Oakland, W, A,Oral Roberts
North Dakota St., W, H,Oral Roberts
South Dakota St., W, H,Oral Roberts
Western Illinois, W, A,Oral Roberts
IUPUI, W, A,Oral Roberts
IPFW, W, H,Oral Roberts
Oakland, W, H,Oral Roberts
