opponent, outcome, home/away, team1
Duquesne, L, A,George Washington
Charlotte, W, A,George Washington
Richmond, L, H,George Washington
Massachusetts, W, A,George Washington
La Salle, W, A,George Washington
Charlotte, W, H,George Washington
Temple, L, H,George Washington
Rhode Island, W, A,George Washington
Dayton, W, H,George Washington
Saint Joseph's, L, H,George Washington
SIU Edwardsville, W, A,IPFW
Xavier, L, A,IPFW
Cincinnati, L, A,IPFW
North Dakota, W, A,IPFW
UMKC, W, H,IPFW
Southern Utah, W, H,IPFW
Toledo, W, H,IPFW
Tennessee Martin, W, H,IPFW
Valparaiso, L, A,IPFW
Purdue, L, A,IPFW
Oral Roberts, W, A,IPFW
Centenary, W, A,IPFW
Western Illinois, W, H,IPFW
IUPUI, L, H,IPFW
SIU Edwardsville, W, H,IPFW
Oakland, L, H,IPFW
North Dakota St., W, A,IPFW
South Dakota St., L, A,IPFW
Centenary, W, H,IPFW
Oral Roberts, W, H,IPFW
IUPUI, L, A,IPFW
Western Illinois, W, A,IPFW
Chicago St., W, H,IPFW
Oakland, L, A,IPFW
South Dakota St., L, H,IPFW
North Dakota St., W, H,IPFW
Southern Utah, L, A,IPFW
UMKC, W, A,IPFW
South Dakota St., L, A,IPFW
BYU, L, A,Fresno St.
UC Santa Barbara, L, A,Fresno St.
Washington St., L, H,Fresno St.
Utah, L, A,Fresno St.
Colorado St., L, A,Fresno St.
San Diego, W, A,Fresno St.
Pepperdine, W, H,Fresno St.
North Dakota St., W, H,Fresno St.
Pacific, L, H,Fresno St.
San Jose St., W, H,Fresno St.
Nevada, W, H,Fresno St.
Louisiana Tech, W, A,Fresno St.
New Mexico St., L, A,Fresno St.
Utah St., L, H,Fresno St.
Idaho, L, H,Fresno St.
Hawaii, L, A,Fresno St.
Seattle, W, H,Fresno St.
Nevada, L, A,Fresno St.
San Jose St., L, A,Fresno St.
New Mexico St., W, H,Fresno St.
Louisiana Tech, W, H,Fresno St.
Cal St. Bakersfield, W, H,Fresno St.
Boise St., L, A,Fresno St.
Utah St., L, A,Fresno St.
Cal St. Bakersfield, W, A,Fresno St.
UC Riverside, W, H,Fresno St.
Boise St., L, H,Fresno St.
Idaho, L, A,Fresno St.
Hawaii, W, H,Fresno St.
Nevada, L, N,Fresno St.
Eastern Washington, W, A,San Jose St.
San Francisco, W, H,San Jose St.
Oregon, W, A,San Jose St.
Cal St. Bakersfield, L, A,San Jose St.
UC Riverside, W, H,San Jose St.
UTSA, L, A,San Jose St.
UC Irvine, W, A,San Jose St.
Santa Clara, L, H,San Jose St.
Eastern Washington, W, H,San Jose St.
Seattle, W, A,San Jose St.
Fresno St., L, A,San Jose St.
Utah St., L, A,San Jose St.
Boise St., L, H,San Jose St.
Idaho, L, H,San Jose St.
Louisiana Tech, W, A,San Jose St.
New Mexico St., L, A,San Jose St.
Hawaii, L, A,San Jose St.
Utah St., L, H,San Jose St.
Fresno St., W, H,San Jose St.
Idaho, W, A,San Jose St.
Nevada, L, A,San Jose St.
Nevada, L, H,San Jose St.
Montana St., W, H,San Jose St.
Weber St., W, H,San Jose St.
New Mexico St., W, H,San Jose St.
Louisiana Tech, W, H,San Jose St.
Hawaii, L, H,San Jose St.
Boise St., L, A,San Jose St.
Hawaii, W, N,San Jose St.
Idaho, W, N,San Jose St.
Utah St., L, N,San Jose St.
Creighton, L, A,San Jose St.
Texas, L, A,Sam Houston St.
Colorado St., W, A,Sam Houston St.
Houston, L, H,Sam Houston St.
North Texas, W, H,Sam Houston St.
Cleveland St., L, H,Sam Houston St.
FIU, W, A,Sam Houston St.
Houston, L, A,Sam Houston St.
Air Force, L, N,Sam Houston St.
UTEP, L, A,Sam Houston St.
UTSA, W, A,Sam Houston St.
UT Arlington, L, H,Sam Houston St.
Nicholls St., W, H,Sam Houston St.
Texas St., L, A,Sam Houston St.
Texas A&M Corpus Chris, L, A,Sam Houston St.
Stephen F. Austin, L, H,Sam Houston St.
UTSA, W, H,Sam Houston St.
Southeastern Louisiana, W, H,Sam Houston St.
UT Arlington, W, A,Sam Houston St.
Texas A&M Corpus Chris, W, H,Sam Houston St.
McNeese St., L, A,Sam Houston St.
Central Arkansas, W, A,Sam Houston St.
Northwestern St., L, H,Sam Houston St.
Lamar, W, A,Sam Houston St.
Stephen F. Austin, W, A,Sam Houston St.
Texas St., W, H,Sam Houston St.
Stephen F. Austin, W, N,Sam Houston St.
UTSA, L, N,Sam Houston St.
Rider, W, H,Massachusetts
Sacred Heart, W, H,Massachusetts
New Mexico St., W, H,Massachusetts
TCU, W, H,Massachusetts
Holy Cross, W, H,Massachusetts
Quinnipiac, W, A,Massachusetts
Boston College, L, A,Massachusetts
Maine, L, H,Massachusetts
Seton Hall, L, H,Massachusetts
UCF, L, H,Massachusetts
Boston University, W, H,Massachusetts
Central Connecticut, L, A,Massachusetts
Dayton, W, H,Massachusetts
Xavier, L, A,Massachusetts
La Salle, W, H,Massachusetts
Charlotte, W, A,Massachusetts
Richmond, L, H,Massachusetts
St. Bonaventure, W, A,Massachusetts
Rhode Island, W, H,Massachusetts
Saint Louis, L, A,Massachusetts
Saint Joseph's, L, A,Massachusetts
George Washington, L, H,Massachusetts
Duquesne, L, H,Massachusetts
Rhode Island, W, A,Massachusetts
Saint Joseph's, W, H,Massachusetts
La Salle, L, A,Massachusetts
Temple, L, H,Massachusetts
Fordham, L, A,Massachusetts
Dayton, L, H,Massachusetts
Drexel, L, H,Loyola MD
UMBC, W, H,Loyola MD
Dartmouth, W, H,Loyola MD
Vermont, L, A,Loyola MD
Morgan St., W, A,Loyola MD
Saint Peter's, L, H,Loyola MD
Fairfield, L, A,Loyola MD
George Mason, L, A,Loyola MD
Mount St. Mary's, W, H,Loyola MD
Georgetown, L, A,Loyola MD
Howard, L, A,Loyola MD
Bucknell, L, H,Loyola MD
Marist, W, H,Loyola MD
Manhattan, W, A,Loyola MD
Iona, L, A,Loyola MD
Fairfield, W, H,Loyola MD
Saint Peter's, W, A,Loyola MD
Manhattan, W, H,Loyola MD
Marist, W, A,Loyola MD
Siena, L, H,Loyola MD
Iona, W, H,Loyola MD
Rider, L, A,Loyola MD
Siena, W, A,Loyola MD
Niagara, L, H,Loyola MD
Canisius, W, H,Loyola MD
Rider, L, H,Loyola MD
Towson, W, A,Loyola MD
Niagara, W, A,Loyola MD
Canisius, L, A,Loyola MD
Saint Peter's, L, N,Loyola MD
Quinnipiac, L, N,Yale
Providence, L, A,Yale
Boston College, W, A,Yale
Illinois, L, A,Yale
Army, W, H,Yale
Hartford, W, H,Yale
Vermont, L, A,Yale
Albany, W, H,Yale
Bryant, W, A,Yale
Sacred Heart, L, H,Yale
Stanford, L, A,Yale
Lehigh, L, H,Yale
Holy Cross, W, A,Yale
Brown, W, A,Yale
Brown, W, H,Yale
Penn, L, A,Yale
Princeton, L, A,Yale
Cornell, W, H,Yale
Columbia, W, H,Yale
Harvard, L, A,Yale
Dartmouth, W, A,Yale
Princeton, L, H,Yale
Penn, L, H,Yale
Dartmouth, W, H,Yale
Harvard, W, H,Yale
Columbia, W, A,Yale
Cornell, L, A,Yale
St. Bonaventure, W, H,Canisius
Syracuse, L, A,Canisius
Eastern Michigan, W, H,Canisius
Buffalo, L, H,Canisius
Binghamton, W, A,Canisius
Iona, L, A,Canisius
Marist, L, A,Canisius
South Dakota, W, A,Canisius
St. Francis NY, L, H,Canisius
Northwestern St., L, A,Canisius
Lamar, W, A,Canisius
Northwestern St., W, H,Canisius
Saint Peter's, L, A,Canisius
Siena, W, H,Canisius
Rider, L, H,Canisius
Manhattan, W, A,Canisius
Siena, L, A,Canisius
Fairfield, L, H,Canisius
Iona, W, H,Canisius
Niagara, W, H,Canisius
Fairfield, L, A,Canisius
Marist, W, H,Canisius
Saint Peter's, W, H,Canisius
Rider, W, A,Canisius
Loyola MD, L, A,Canisius
Niagara, L, A,Canisius
Boston University, L, A,Canisius
Manhattan, W, H,Canisius
Loyola MD, W, H,Canisius
Rider, L, N,Canisius
Clemson, L, A,Western Carolina
DePaul, W, A,Western Carolina
UTEP, L, A,Western Carolina
Mercer, L, N,Western Carolina
Gardner Webb, L, N,Western Carolina
William & Mary, W, A,Western Carolina
Bradley, W, H,Western Carolina
Samford, L, A,Western Carolina
Chattanooga, L, A,Western Carolina
Campbell, L, A,Western Carolina
Ohio St., L, A,Western Carolina
Dayton, L, A,Western Carolina
UNC Asheville, L, A,Western Carolina
Georgia Southern, W, A,Western Carolina
Davidson, W, H,Western Carolina
Elon, W, H,Western Carolina
Appalachian St., W, H,Western Carolina
College of Charleston, L, A,Western Carolina
The Citadel, L, A,Western Carolina
Furman, W, H,Western Carolina
Wofford, L, A,Western Carolina
Elon, W, A,Western Carolina
UNC Greensboro, W, H,Western Carolina
Chattanooga, W, H,Western Carolina
Samford, W, H,Western Carolina
Appalachian St., W, A,Western Carolina
Eastern Kentucky, W, H,Western Carolina
UNC Greensboro, W, A,Western Carolina
The Citadel, L, H,Western Carolina
College of Charleston, W, H,Western Carolina
UNC Greensboro, W, N,Western Carolina
Wofford, L, N,Western Carolina
Davidson, W, H,Penn
Manhattan, L, A,Penn
Drexel, L, H,Penn
Lafayette, W, H,Penn
Pittsburgh, L, A,Penn
UMBC, W, H,Penn
Army, W, N,Penn
Villanova, L, H,Penn
Delaware, W, A,Penn
Marist, L, A,Penn
Kentucky, L, A,Penn
La Salle, L, A,Penn
Temple, L, A,Penn
Saint Joseph's, W, N,Penn
Yale, W, H,Penn
Brown, W, H,Penn
Dartmouth, W, H,Penn
Harvard, L, H,Penn
Princeton, L, A,Penn
Cornell, L, A,Penn
Columbia, L, A,Penn
Brown, W, A,Penn
Yale, W, A,Penn
Columbia, W, H,Penn
Cornell, L, H,Penn
Harvard, L, A,Penn
Dartmouth, W, A,Penn
Princeton, L, H,Penn
UC Davis, W, N,Florida Atlantic
Milwaukee, W, N,Florida Atlantic
Portland, L, A,Florida Atlantic
American, L, H,Florida Atlantic
Florida, L, A,Florida Atlantic
George Mason, L, A,Florida Atlantic
Mississippi St., W, A,Florida Atlantic
South Florida, W, H,Florida Atlantic
Hofstra, W, A,Florida Atlantic
Siena, L, A,Florida Atlantic
Troy, W, A,Florida Atlantic
Louisiana Monroe, W, A,Florida Atlantic
DePaul, L, A,Florida Atlantic
South Alabama, W, H,Florida Atlantic
Arkansas St., W, H,Florida Atlantic
Manhattan, W, H,Florida Atlantic
Middle Tennessee, W, A,Florida Atlantic
Western Kentucky, W, A,Florida Atlantic
Arkansas Little Rock, W, H,Florida Atlantic
Middle Tennessee, W, H,Florida Atlantic
Western Kentucky, L, H,Florida Atlantic
North Texas, W, A,Florida Atlantic
FIU, W, H,Florida Atlantic
Denver, L, A,Florida Atlantic
Louisiana Lafayette, L, H,Florida Atlantic
FIU, W, A,Florida Atlantic
Troy, W, H,Florida Atlantic
South Alabama, W, A,Florida Atlantic
North Texas, L, N,Florida Atlantic
Miami FL, L, A,Florida Atlantic
Western Kentucky, L, H,Saint Joseph's
Penn St., L, A,Saint Joseph's
Norfolk St., W, H,Saint Joseph's
Fairfield, W, A,Saint Joseph's
Rutgers, W, H,Saint Joseph's
Drexel, L, A,Saint Joseph's
Villanova, L, A,Saint Joseph's
Princeton, L, A,Saint Joseph's
Minnesota, L, H,Saint Joseph's
Creighton, L, A,Saint Joseph's
Boston University, L, A,Saint Joseph's
Holy Cross, W, A,Saint Joseph's
Siena, W, H,Saint Joseph's
Duquesne, L, H,Saint Joseph's
George Washington, L, H,Saint Joseph's
Dayton, L, A,Saint Joseph's
Saint Louis, L, A,Saint Joseph's
Rhode Island, L, H,Saint Joseph's
Penn, L, N,Saint Joseph's
La Salle, L, N,Saint Joseph's
Temple, L, H,Saint Joseph's
Richmond, L, A,Saint Joseph's
Massachusetts, W, H,Saint Joseph's
Fordham, W, A,Saint Joseph's
Xavier, L, H,Saint Joseph's
Temple, L, A,Saint Joseph's
Massachusetts, L, A,Saint Joseph's
St. Bonaventure, W, H,Saint Joseph's
Richmond, L, H,Saint Joseph's
Charlotte, W, A,Saint Joseph's
George Washington, W, A,Saint Joseph's
Duquesne, W, N,Saint Joseph's
Dayton, L, N,Saint Joseph's
Towson, W, H,Miami OH
Duke, L, A,Miami OH
IUPUI, W, H,Miami OH
Green Bay, L, H,Miami OH
San Diego St., L, H,Miami OH
Ohio St., L, A,Miami OH
Xavier, W, H,Miami OH
Dayton, L, A,Miami OH
Troy, W, H,Miami OH
Wright St., L, A,Miami OH
Cincinnati, L, H,Miami OH
Belmont, L, A,Miami OH
Kansas, L, A,Miami OH
Ohio, W, A,Miami OH
Buffalo, W, H,Miami OH
Bowling Green, L, A,Miami OH
Akron, W, H,Miami OH
Kent St., L, A,Miami OH
Central Michigan, W, A,Miami OH
Western Michigan, L, H,Miami OH
Ball St., W, H,Miami OH
Eastern Michigan, W, A,Miami OH
Northern Illinois, W, H,Miami OH
Toledo, W, A,Miami OH
Kent St., W, H,Miami OH
James Madison, L, A,Miami OH
Akron, L, A,Miami OH
Bowling Green, W, H,Miami OH
Buffalo, L, A,Miami OH
Ohio, W, H,Miami OH
Akron, L, N,Miami OH
Rhode Island, L, A,Miami OH
UAB, L, H,Middle Tennessee
Campbell, L, N,Middle Tennessee
Samford, W, N,Middle Tennessee
Auburn, L, A,Middle Tennessee
Evansville, W, H,Middle Tennessee
Tennessee, L, A,Middle Tennessee
SIU Edwardsville, W, A,Middle Tennessee
Belmont, L, A,Middle Tennessee
Furman, L, H,Middle Tennessee
Evansville, L, A,Middle Tennessee
Vanderbilt, L, H,Middle Tennessee
Tennessee St., W, H,Middle Tennessee
South Alabama, L, A,Middle Tennessee
North Texas, W, H,Middle Tennessee
Louisiana Lafayette, W, A,Middle Tennessee
Florida Atlantic, L, H,Middle Tennessee
Arkansas St., L, A,Middle Tennessee
Troy, W, H,Middle Tennessee
Denver, W, H,Middle Tennessee
Florida Atlantic, L, A,Middle Tennessee
FIU, W, A,Middle Tennessee
Louisiana Monroe, W, H,Middle Tennessee
South Alabama, W, H,Middle Tennessee
Western Kentucky, W, A,Middle Tennessee
FIU, W, H,Middle Tennessee
Troy, L, A,Middle Tennessee
Arkansas Little Rock, L, A,Middle Tennessee
Houston Baptist, L, A,Middle Tennessee
Western Kentucky, W, H,Middle Tennessee
FIU, W, N,Middle Tennessee
Arkansas Little Rock, L, N,Middle Tennessee
Penn St., L, A,Lehigh
Wagner, W, H,Lehigh
Monmouth, L, A,Lehigh
Cornell, W, H,Lehigh
Kent St., L, A,Lehigh
Bryant, W, H,Lehigh
Stony Brook, W, A,Lehigh
Fordham, L, H,Lehigh
Quinnipiac, L, A,Lehigh
Marist, W, A,Lehigh
St. Francis PA, W, H,Lehigh
USC, L, A,Lehigh
Saint Peter's, W, H,Lehigh
Yale, W, A,Lehigh
NJIT, W, A,Lehigh
American, L, A,Lehigh
Navy, W, H,Lehigh
Army, L, H,Lehigh
Colgate, L, A,Lehigh
Lafayette, W, A,Lehigh
Bucknell, L, H,Lehigh
Holy Cross, W, H,Lehigh
American, L, H,Lehigh
Navy, W, A,Lehigh
Army, W, A,Lehigh
Colgate, L, H,Lehigh
Lafayette, W, H,Lehigh
Bucknell, L, A,Lehigh
Holy Cross, L, A,Lehigh
Navy, W, H,Lehigh
Bucknell, L, A,Lehigh
Maryland Eastern Shore, W, A,Tulane
Georgetown, L, A,Tulane
Centenary, W, H,Tulane
Nicholls St., L, A,Tulane
Alabama St., W, H,Tulane
Louisiana Lafayette, W, H,Tulane
VCU, L, A,Tulane
Southern, W, A,Tulane
Lamar, W, H,Tulane
Texas Pan American, W, H,Tulane
Rice, W, A,Tulane
SMU, W, H,Tulane
UTEP, L, H,Tulane
East Carolina, L, A,Tulane
Tulsa, L, H,Tulane
UTEP, L, A,Tulane
Southern Miss, L, A,Tulane
Rice, L, H,Tulane
UAB, L, H,Tulane
SMU, L, A,Tulane
Houston, L, A,Tulane
UCF, L, H,Tulane
Marshall, L, H,Tulane
Tulsa, L, A,Tulane
Houston, W, H,Tulane
Memphis, L, A,Tulane
Southern Miss, L, N,Tulane
Albany, W, A,Cornell
Seton Hall, L, A,Cornell
Delaware, W, H,Cornell
St. Bonaventure, L, H,Cornell
Lehigh, L, A,Cornell
Boston University, L, A,Cornell
Syracuse, L, A,Cornell
Minnesota, L, A,Cornell
Binghamton, L, A,Cornell
Bucknell, L, H,Cornell
New Hampshire, L, N,Cornell
Wofford, W, N,Cornell
Buffalo, L, H,Cornell
Stony Brook, W, H,Cornell
Columbia, L, A,Cornell
Columbia, L, H,Cornell
Dartmouth, L, A,Cornell
Harvard, L, A,Cornell
Yale, L, A,Cornell
Brown, W, A,Cornell
Penn, W, H,Cornell
Princeton, L, H,Cornell
Harvard, L, H,Cornell
Dartmouth, W, H,Cornell
Princeton, L, A,Cornell
Penn, W, A,Cornell
Brown, W, H,Cornell
Yale, W, H,Cornell
Northern Illinois, W, H,Bradley
Loyola Marymount, W, H,Bradley
USC, W, N,Bradley
TCU, L, N,Bradley
Eastern Illinois, L, H,Bradley
Western Carolina, L, A,Bradley
Utah, L, H,Bradley
Duke, L, A,Bradley
Jackson St., W, H,Bradley
Detroit, W, H,Bradley
Indiana St., L, A,Bradley
Wichita St., L, H,Bradley
Southern Illinois, L, H,Bradley
Drake, L, A,Bradley
Northern Iowa, L, A,Bradley
Indiana St., L, H,Bradley
Missouri St., L, H,Bradley
Creighton, L, A,Bradley
Evansville, L, A,Bradley
Illinois St., L, H,Bradley
Wichita St., L, A,Bradley
Creighton, W, H,Bradley
Southern Illinois, W, A,Bradley
Missouri St., L, A,Bradley
Evansville, W, H,Bradley
Northern Iowa, L, H,Bradley
Tennessee Martin, W, A,Bradley
Illinois St., L, A,Bradley
Drake, W, H,Bradley
Drake, W, N,Bradley
Wichita St., L, N,Bradley
Boston University, W, H,Northeastern
Southern Illinois, W, A,Northeastern
Siena, L, H,Northeastern
Utah St., L, A,Northeastern
Providence, L, A,Northeastern
Drexel, L, H,Northeastern
Rhode Island, L, H,Northeastern
Saint Louis, L, N,Northeastern
East Tennessee St., W, N,Northeastern
Texas St., W, N,Northeastern
Princeton, L, N,Northeastern
Furman, L, N,Northeastern
James Madison, L, A,Northeastern
Old Dominion, L, A,Northeastern
Hofstra, L, H,Northeastern
George Mason, L, H,Northeastern
VCU, L, A,Northeastern
Delaware, L, A,Northeastern
Drexel, L, A,Northeastern
William & Mary, W, H,Northeastern
UNC Wilmington, W, A,Northeastern
Georgia St., W, H,Northeastern
VCU, W, H,Northeastern
Hofstra, L, A,Northeastern
Towson, W, H,Northeastern
Georgia St., L, A,Northeastern
Delaware, L, H,Northeastern
UNC Asheville, W, A,Northeastern
George Mason, L, A,Northeastern
UNC Wilmington, W, H,Northeastern
Delaware, L, N,Northeastern
Mississippi, L, A,Arkansas St.
Missouri St., L, N,Arkansas St.
Belmont, L, N,Arkansas St.
Pacific, L, N,Arkansas St.
Pepperdine, L, N,Arkansas St.
Southeast Missouri St., W, A,Arkansas St.
Memphis, L, A,Arkansas St.
Alabama St., W, H,Arkansas St.
Georgia, L, A,Arkansas St.
Savannah St., W, H,Arkansas St.
Missouri St., L, A,Arkansas St.
South Alabama, W, H,Arkansas St.
Western Kentucky, W, H,Arkansas St.
FIU, L, A,Arkansas St.
Florida Atlantic, L, A,Arkansas St.
Louisiana Lafayette, W, H,Arkansas St.
Middle Tennessee, W, H,Arkansas St.
Lamar, W, H,Arkansas St.
Denver, L, A,Arkansas St.
North Texas, L, A,Arkansas St.
Louisiana Monroe, W, H,Arkansas St.
Arkansas Little Rock, W, A,Arkansas St.
Savannah St., L, A,Arkansas St.
Denver, W, H,Arkansas St.
Louisiana Monroe, W, A,Arkansas St.
Louisiana Lafayette, L, A,Arkansas St.
Troy, W, A,Arkansas St.
North Texas, W, H,Arkansas St.
Arkansas Little Rock, W, H,Arkansas St.
Arkansas Little Rock, L, N,Arkansas St.
Ohio, L, A,Delaware
Cornell, L, A,Delaware
Howard, W, H,Delaware
Lafayette, W, A,Delaware
Old Dominion, W, H,Delaware
Hampton, W, A,Delaware
Delaware St., W, H,Delaware
Villanova, L, A,Delaware
Penn, L, H,Delaware
Santa Clara, W, A,Delaware
American, L, N,Delaware
George Mason, L, A,Delaware
William & Mary, W, H,Delaware
Drexel, L, A,Delaware
UNC Wilmington, L, A,Delaware
Towson, W, A,Delaware
Northeastern, W, H,Delaware
Georgia St., W, A,Delaware
George Mason, L, H,Delaware
William & Mary, W, A,Delaware
James Madison, L, H,Delaware
Old Dominion, L, A,Delaware
Drexel, L, H,Delaware
VCU, L, H,Delaware
Hofstra, L, H,Delaware
Northeastern, W, A,Delaware
Rider, L, A,Delaware
Towson, W, H,Delaware
Hofstra, L, A,Delaware
Northeastern, W, N,Delaware
Old Dominion, L, N,Delaware
Chicago St., W, H,DePaul
Western Carolina, L, H,DePaul
Oklahoma St., L, N,DePaul
Cal St. Northridge, L, A,DePaul
Stanford, L, N,DePaul
Northern Illinois, W, H,DePaul
Central Michigan, W, H,DePaul
Indiana St., L, A,DePaul
Ball St., L, H,DePaul
Milwaukee, W, H,DePaul
Loyola Chicago, W, H,DePaul
Florida Atlantic, W, H,DePaul
Cincinnati, L, A,DePaul
Georgetown, L, A,DePaul
West Virginia, L, H,DePaul
Seton Hall, L, H,DePaul
Connecticut, L, H,DePaul
Marquette, L, A,DePaul
Pittsburgh, L, H,DePaul
South Florida, L, A,DePaul
Notre Dame, L, H,DePaul
Louisville, L, A,DePaul
Cincinnati, L, H,DePaul
West Virginia, L, A,DePaul
Providence, W, A,DePaul
Villanova, L, H,DePaul
St. John's, L, A,DePaul
South Florida, L, H,DePaul
Rutgers, L, H,DePaul
Syracuse, L, A,DePaul
Connecticut, L, N,DePaul
Morgan St., L, H,Loyola Marymount
Bradley, L, A,Loyola Marymount
Rider, L, N,Loyola Marymount
Cal Poly, L, A,Loyola Marymount
Long Beach St., W, A,Loyola Marymount
UC Santa Barbara, L, A,Loyola Marymount
Cal Poly, W, H,Loyola Marymount
Sacramento St., W, H,Loyola Marymount
South Dakota, W, H,Loyola Marymount
Florida St., L, H,Loyola Marymount
South Dakota, L, A,Loyola Marymount
UC Irvine, W, A,Loyola Marymount
Saint Mary's, L, H,Loyola Marymount
San Diego, W, H,Loyola Marymount
Portland, L, A,Loyola Marymount
Gonzaga, L, A,Loyola Marymount
Pepperdine, L, A,Loyola Marymount
San Francisco, L, H,Loyola Marymount
Santa Clara, L, H,Loyola Marymount
Seattle, W, H,Loyola Marymount
San Diego, L, A,Loyola Marymount
Saint Mary's, L, A,Loyola Marymount
Gonzaga, L, H,Loyola Marymount
Portland, L, H,Loyola Marymount
Pepperdine, W, H,Loyola Marymount
Portland St., L, A,Loyola Marymount
Santa Clara, L, A,Loyola Marymount
San Francisco, L, A,Loyola Marymount
Portland, W, N,Loyola Marymount
Santa Clara, L, N,Loyola Marymount
UMBC, W, A,VMI
Jacksonville St., W, H,VMI
West Virginia, L, A,VMI
Winthrop, L, H,VMI
Presbyterian, L, H,VMI
VCU, L, A,VMI
Longwood, W, H,VMI
Marshall, L, A,VMI
UNC Asheville, W, A,VMI
Gardner Webb, W, A,VMI
Coastal Carolina, L, H,VMI
Charleston Southern, L, H,VMI
Radford, W, A,VMI
High Point, W, A,VMI
Liberty, L, A,VMI
Gardner Webb, W, H,VMI
UNC Asheville, L, H,VMI
Charleston Southern, L, A,VMI
Coastal Carolina, L, A,VMI
High Point, W, H,VMI
Radford, W, H,VMI
Liberty, W, H,VMI
Morgan St., L, A,VMI
Presbyterian, W, A,VMI
Winthrop, W, A,VMI
Winthrop, W, H,VMI
Coastal Carolina, L, A,VMI
Utah Valley, W, A,Maine
Maryland, L, A,Maine
Notre Dame, L, A,Maine
Quinnipiac, L, A,Maine
Brown, L, H,Maine
Delaware St., L, H,Maine
Massachusetts, W, A,Maine
Norfolk St., W, H,Maine
Colgate, W, H,Maine
Penn St., W, A,Maine
Columbia, L, H,Maine
Boston University, W, H,Maine
Hartford, L, H,Maine
UMBC, W, A,Maine
Albany, W, A,Maine
Binghamton, W, H,Maine
Vermont, W, A,Maine
Stony Brook, W, H,Maine
New Hampshire, W, H,Maine
Binghamton, W, A,Maine
Boston University, L, A,Maine
UMBC, L, H,Maine
Hartford, L, A,Maine
Stony Brook, L, A,Maine
Vermont, L, H,Maine
Siena, L, A,Maine
New Hampshire, W, A,Maine
Albany, L, H,Maine
Hartford, L, A,Maine
Texas Southern, W, H,Drake
Iowa St., L, A,Drake
Southern Utah, W, N,Drake
St. John's, L, N,Drake
Weber St., L, N,Drake
Colorado St., L, A,Drake
Eastern Michigan, W, A,Drake
Boise St., W, H,Drake
Iowa, L, H,Drake
Dartmouth, L, H,Drake
Chicago St., W, H,Drake
Southern Illinois, W, H,Drake
Creighton, L, A,Drake
Wichita St., L, A,Drake
Bradley, W, H,Drake
Indiana St., L, H,Drake
Evansville, L, A,Drake
Wichita St., L, H,Drake
Illinois St., W, H,Drake
Northern Iowa, L, A,Drake
Missouri St., L, H,Drake
Illinois St., L, A,Drake
Southern Illinois, W, A,Drake
Northern Iowa, W, H,Drake
Creighton, W, H,Drake
Indiana St., L, A,Drake
Missouri St., L, A,Drake
Detroit, W, H,Drake
Evansville, W, H,Drake
Bradley, L, A,Drake
Bradley, L, N,Drake
UTEP, L, A,Mercer
Harvard, L, H,Mercer
Florida St., L, A,Mercer
Western Carolina, W, N,Mercer
William & Mary, L, A,Mercer
Gardner Webb, L, N,Mercer
Belmont, L, A,Mercer
Lipscomb, L, A,Mercer
Navy, W, H,Mercer
Georgia, L, H,Mercer
Charlotte, L, H,Mercer
Georgia Tech, L, A,Mercer
East Tennessee St., L, H,Mercer
USC Upstate, W, H,Mercer
Campbell, L, A,Mercer
Stetson, L, A,Mercer
Florida Gulf Coast, W, A,Mercer
Jacksonville, W, H,Mercer
North Florida, L, H,Mercer
Kennesaw St., W, A,Mercer
USC Upstate, W, A,Mercer
East Tennessee St., L, A,Mercer
Campbell, W, H,Mercer
Stetson, W, H,Mercer
Florida Gulf Coast, W, H,Mercer
Kennesaw St., W, H,Mercer
North Florida, W, A,Mercer
Jacksonville, L, A,Mercer
Belmont, L, H,Mercer
Lipscomb, W, H,Mercer
Lipscomb, W, H,Mercer
Belmont, L, H,Mercer
Vermont, L, H,Siena
Minnesota, L, A,Siena
Northeastern, W, A,Siena
Butler, L, H,Siena
Rider, W, A,Siena
Princeton, L, A,Siena
Albany, L, H,Siena
Fairfield, L, H,Siena
Florida Atlantic, W, H,Siena
Georgia Tech, W, H,Siena
St. Bonaventure, L, A,Siena
Saint Joseph's, L, A,Siena
Iona, W, H,Siena
Canisius, L, A,Siena
Niagara, L, A,Siena
Marist, W, A,Siena
Canisius, W, H,Siena
Saint Peter's, L, A,Siena
Rider, L, H,Siena
Loyola MD, W, A,Siena
Niagara, W, H,Siena
Manhattan, W, H,Siena
Loyola MD, L, H,Siena
Iona, L, A,Siena
Manhattan, L, A,Siena
Saint Peter's, L, H,Siena
Maine, W, H,Siena
Fairfield, L, A,Siena
Marist, W, H,Siena
Manhattan, W, N,Siena
Iona, L, N,Siena
Florida, L, A,UNC Wilmington
Liberty, W, H,UNC Wilmington
Morehead St., W, H,UNC Wilmington
Ohio St., L, A,UNC Wilmington
North Carolina A&T, L, A,UNC Wilmington
George Washington, W, A,UNC Wilmington
George Mason, L, A,UNC Wilmington
Wake Forest, W, N,UNC Wilmington
Radford, W, H,UNC Wilmington
Illinois St., L, H,UNC Wilmington
Campbell, L, A,UNC Wilmington
Toledo, W, H,UNC Wilmington
William & Mary, W, A,UNC Wilmington
Georgia St., W, H,UNC Wilmington
VCU, L, H,UNC Wilmington
Delaware, W, H,UNC Wilmington
James Madison, L, A,UNC Wilmington
Hofstra, L, A,UNC Wilmington
Towson, W, H,UNC Wilmington
