opponent, outcome, home/away, team1
Northeastern, L, A,Western Michigan
Pacific, W, A,Western Michigan
Northwestern, L, A,Western Michigan
Alabama A&M, W, H,Western Michigan
New Hampshire, W, H,Western Michigan
Akron, L, A,Western Michigan
Buffalo, W, H,Western Michigan
Ball St., W, H,Western Michigan
Toledo, W, A,Western Michigan
Miami OH, W, A,Western Michigan
Akron, L, H,Western Michigan
Buffalo, L, A,Western Michigan
Eastern Michigan, L, A,Western Michigan
Kent St., W, H,Western Michigan
Central Michigan, L, A,Western Michigan
Bowling Green, L, A,Western Michigan
Northern Illinois, W, H,Western Michigan
Ohio, W, H,Western Michigan
Toledo, L, H,Western Michigan
Ball St., W, A,Western Michigan
Eastern Michigan, W, H,Western Michigan
Northern Illinois, L, A,Western Michigan
Central Michigan, W, H,Western Michigan
Ohio, W, H,Western Michigan
Akron, L, N,Western Michigan
Cleveland St., L, H,Western Michigan
Georgetown, L, A,St. Francis NY
Army, L, H,St. Francis NY
Rutgers, L, A,St. Francis NY
La Salle, L, A,St. Francis NY
Norfolk St., L, N,St. Francis NY
Tennessee St., W, N,St. Francis NY
Liberty, W, A,St. Francis NY
NJIT, L, A,St. Francis NY
Delaware St., L, H,St. Francis NY
Florida Atlantic, W, H,St. Francis NY
Monmouth, W, A,St. Francis NY
Columbia, W, H,St. Francis NY
Sacred Heart, W, A,St. Francis NY
Bryant, W, H,St. Francis NY
Fairleigh Dickinson, W, A,St. Francis NY
Mount St. Mary's, L, A,St. Francis NY
Robert Morris, W, A,St. Francis NY
St. Francis PA, W, A,St. Francis NY
Central Connecticut, W, H,St. Francis NY
Robert Morris, L, H,St. Francis NY
Mount St. Mary's, W, H,St. Francis NY
LIU Brooklyn, W, H,St. Francis NY
Central Connecticut, W, A,St. Francis NY
Wagner, W, A,St. Francis NY
Wagner, W, H,St. Francis NY
Sacred Heart, W, H,St. Francis NY
Fairleigh Dickinson, W, H,St. Francis NY
St. Francis PA, W, H,St. Francis NY
LIU Brooklyn, W, A,St. Francis NY
Bryant, L, A,St. Francis NY
LIU Brooklyn, W, H,St. Francis NY
St. Francis PA, W, H,St. Francis NY
Robert Morris, L, H,St. Francis NY
Richmond, L, A,St. Francis NY
Murray St., L, H,Middle Tennessee
Southern, W, H,Middle Tennessee
Northern Arizona, W, H,Middle Tennessee
Cincinnati, L, N,Middle Tennessee
Creighton, L, N,Middle Tennessee
Belmont, L, A,Middle Tennessee
South Alabama, W, A,Middle Tennessee
Akron, W, A,Middle Tennessee
Oklahoma St., L, A,Middle Tennessee
Chattanooga, W, H,Middle Tennessee
Tennessee St., W, H,Middle Tennessee
Auburn, L, A,Middle Tennessee
UAB, L, H,Middle Tennessee
FIU, W, H,Middle Tennessee
Florida Atlantic, W, H,Middle Tennessee
Southern Miss, W, A,Middle Tennessee
Louisiana Tech, L, A,Middle Tennessee
Old Dominion, W, H,Middle Tennessee
Charlotte, W, H,Middle Tennessee
UTSA, L, A,Middle Tennessee
UTEP, L, A,Middle Tennessee
Southern Miss, W, H,Middle Tennessee
Louisiana Tech, L, H,Middle Tennessee
Rice, L, A,Middle Tennessee
North Texas, L, A,Middle Tennessee
Marshall, W, H,Middle Tennessee
Western Kentucky, W, H,Middle Tennessee
UAB, L, A,Middle Tennessee
FIU, L, A,Middle Tennessee
Florida Atlantic, W, A,Middle Tennessee
Charlotte, W, N,Middle Tennessee
Old Dominion, W, N,Middle Tennessee
UTEP, W, N,Middle Tennessee
UAB, L, A,Middle Tennessee
Kent St., L, H,Middle Tennessee
Western Carolina, W, H,Mississippi St.
Mississippi Valley St., W, H,Mississippi St.
Utah St., W, H,Mississippi St.
Saint Louis, W, N,Mississippi St.
TCU, L, N,Mississippi St.
Tulane, L, A,Mississippi St.
Oregon St., L, A,Mississippi St.
Arkansas St., L, H,Mississippi St.
USC Upstate, L, H,Mississippi St.
Jacksonville, W, H,Mississippi St.
McNeese St., L, H,Mississippi St.
Florida St., W, H,Mississippi St.
Tennessee, L, H,Mississippi St.
Florida, L, A,Mississippi St.
Texas A&M, L, A,Mississippi St.
Vanderbilt, W, H,Mississippi St.
Auburn, W, A,Mississippi St.
Georgia, L, H,Mississippi St.
Mississippi, L, A,Mississippi St.
LSU, W, H,Mississippi St.
Tennessee, W, A,Mississippi St.
Arkansas, L, A,Mississippi St.
Alabama, L, H,Mississippi St.
Missouri, W, A,Mississippi St.
Mississippi, L, H,Mississippi St.
Arkansas, L, H,Mississippi St.
Kentucky, L, H,Mississippi St.
South Carolina, L, A,Mississippi St.
Vanderbilt, L, A,Mississippi St.
Missouri, W, H,Mississippi St.
Auburn, L, N,Mississippi St.
Rider, W, H,Princeton
George Mason, L, A,Princeton
Lafayette, L, A,Princeton
Incarnate Word, L, H,Princeton
UTEP, L, N,Princeton
San Diego, L, N,Princeton
San Jose St., W, N,Princeton
Fairleigh Dickinson, L, A,Princeton
Stony Brook, W, H,Princeton
Saint Peter's, L, A,Princeton
California, L, A,Princeton
Lipscomb, W, H,Princeton
Liberty, W, H,Princeton
Wake Forest, L, A,Princeton
Norfolk St., W, H,Princeton
Penn, W, H,Princeton
Harvard, L, H,Princeton
Dartmouth, W, H,Princeton
Columbia, W, A,Princeton
Cornell, L, A,Princeton
Brown, W, H,Princeton
Yale, L, H,Princeton
Dartmouth, W, A,Princeton
Harvard, L, A,Princeton
Yale, L, A,Princeton
Brown, W, A,Princeton
Cornell, W, H,Princeton
Columbia, W, H,Princeton
Penn, W, A,Princeton
Fairleigh Dickinson, L, H,Saint Joseph's
Drexel, W, A,Saint Joseph's
Gonzaga, L, A,Saint Joseph's
Vermont, W, H,Saint Joseph's
LIU Brooklyn, W, H,Saint Joseph's
Western Kentucky, L, N,Saint Joseph's
Temple, W, H,Saint Joseph's
Villanova, L, A,Saint Joseph's
Loyola MD, W, H,Saint Joseph's
Marist, W, A,Saint Joseph's
Denver, L, A,Saint Joseph's
George Washington, L, H,Saint Joseph's
Duquesne, L, A,Saint Joseph's
VCU, L, A,Saint Joseph's
Fordham, W, H,Saint Joseph's
St. Bonaventure, L, A,Saint Joseph's
Massachusetts, W, H,Saint Joseph's
Penn, L, N,Saint Joseph's
La Salle, L, A,Saint Joseph's
Davidson, W, H,Saint Joseph's
Saint Louis, L, A,Saint Joseph's
George Mason, W, H,Saint Joseph's
Rhode Island, W, H,Saint Joseph's
Fordham, L, A,Saint Joseph's
Dayton, L, A,Saint Joseph's
St. Bonaventure, L, H,Saint Joseph's
Massachusetts, W, A,Saint Joseph's
Richmond, L, H,Saint Joseph's
La Salle, W, H,Saint Joseph's
Rhode Island, L, A,Saint Joseph's
St. Bonaventure, L, N,Saint Joseph's
Florida St., L, A,Manhattan
Massachusetts, L, A,Manhattan
Binghamton, W, N,Manhattan
Northeastern, L, N,Manhattan
George Mason, L, A,Manhattan
Fairfield, L, A,Manhattan
Marist, W, H,Manhattan
Rutgers, L, N,Manhattan
Pittsburgh, L, A,Manhattan
Morgan St., W, H,Manhattan
Fordham, W, N,Manhattan
Niagara, L, A,Manhattan
Canisius, W, A,Manhattan
Saint Peter's, W, H,Manhattan
Niagara, W, H,Manhattan
Saint Peter's, W, A,Manhattan
Rider, L, H,Manhattan
Quinnipiac, L, A,Manhattan
Monmouth, W, H,Manhattan
Siena, W, H,Manhattan
Monmouth, W, A,Manhattan
Canisius, W, H,Manhattan
Rider, L, A,Manhattan
Iona, L, H,Manhattan
Fairfield, W, H,Manhattan
Siena, W, A,Manhattan
Marist, W, A,Manhattan
Iona, L, A,Manhattan
Quinnipiac, W, H,Manhattan
Marist, W, N,Manhattan
Saint Peter's, W, N,Manhattan
Iona, W, N,Manhattan
Hampton, L, N,Manhattan
Princeton, L, A,Rider
Penn, W, A,Rider
Lehigh, W, H,Rider
Kansas, L, A,Rider
Michigan St., L, N,Rider
Georgia Tech, L, N,Rider
Santa Clara, L, N,Rider
Central Connecticut, W, H,Rider
Siena, W, H,Rider
Iona, L, A,Rider
Hartford, W, A,Rider
Morgan St., W, H,Rider
Wagner, W, A,Rider
Marist, W, A,Rider
Fairfield, W, A,Rider
Saint Peter's, W, H,Rider
Monmouth, L, H,Rider
Quinnipiac, W, A,Rider
Manhattan, W, A,Rider
Iona, L, H,Rider
Canisius, W, H,Rider
Saint Peter's, W, A,Rider
Siena, L, A,Rider
Fairfield, W, H,Rider
Manhattan, W, H,Rider
Canisius, W, A,Rider
Niagara, W, A,Rider
Quinnipiac, W, H,Rider
Niagara, L, H,Rider
Monmouth, W, A,Rider
Marist, W, H,Rider
Saint Peter's, L, N,Rider
Loyola Chicago, L, A,Rider
Colorado St., L, A,Montana
Boise St., L, A,Montana
Seattle, W, A,Montana
San Francisco, L, A,Montana
California, L, A,Montana
North Dakota St., W, H,Montana
Davidson, L, H,Montana
Milwaukee, L, A,Montana
South Dakota, L, H,Montana
Northern Colorado, W, H,Montana
North Dakota, W, H,Montana
Weber St., L, A,Montana
Idaho St., W, A,Montana
Montana St., W, H,Montana
Northern Arizona, W, H,Montana
Southern Utah, W, H,Montana
Portland St., W, A,Montana
Sacramento St., L, A,Montana
Eastern Washington, L, H,Montana
Idaho, W, H,Montana
North Dakota, W, A,Montana
Northern Colorado, W, A,Montana
Idaho St., W, H,Montana
Weber St., W, H,Montana
Idaho, L, A,Montana
Eastern Washington, W, A,Montana
Montana St., W, A,Montana
Weber St., W, H,Montana
Northern Arizona, W, H,Montana
Eastern Washington, L, H,Montana
Texas A&M, L, A,Montana
Stony Brook, L, A,Columbia
Wagner, W, H,Columbia
Lehigh, W, A,Columbia
Fairleigh Dickinson, W, H,Columbia
American, W, H,Columbia
Loyola MD, L, H,Columbia
Bucknell, W, H,Columbia
Kentucky, L, A,Columbia
Hofstra, W, H,Columbia
Connecticut, L, A,Columbia
Colgate, W, H,Columbia
St. Francis NY, L, A,Columbia
Stony Brook, L, H,Columbia
Cornell, W, A,Columbia
Cornell, L, H,Columbia
Yale, L, H,Columbia
Brown, W, H,Columbia
Princeton, L, H,Columbia
Penn, W, H,Columbia
Harvard, L, A,Columbia
Dartmouth, L, A,Columbia
Brown, W, A,Columbia
Yale, W, A,Columbia
Dartmouth, L, H,Columbia
Harvard, L, H,Columbia
Penn, L, A,Columbia
Princeton, L, A,Columbia
Wisconsin, L, A,Chattanooga
Butler, L, A,Chattanooga
Tennessee Tech, L, A,Chattanooga
Robert Morris, W, H,Chattanooga
Coastal Carolina, W, H,Chattanooga
Kennesaw St., L, A,Chattanooga
Georgia, L, H,Chattanooga
The Citadel, W, A,Chattanooga
Northern Kentucky, W, H,Chattanooga
Middle Tennessee, L, A,Chattanooga
UAB, W, H,Chattanooga
Lipscomb, W, H,Chattanooga
Furman, W, H,Chattanooga
Wofford, L, H,Chattanooga
Western Carolina, W, H,Chattanooga
East Tennessee St., W, A,Chattanooga
Samford, W, A,Chattanooga
VMI, W, H,Chattanooga
UNC Greensboro, W, H,Chattanooga
Mercer, L, A,Chattanooga
The Citadel, W, H,Chattanooga
Furman, W, A,Chattanooga
Western Carolina, L, A,Chattanooga
Wofford, W, A,Chattanooga
Samford, W, H,Chattanooga
Mercer, W, H,Chattanooga
East Tennessee St., W, H,Chattanooga
VMI, W, A,Chattanooga
UNC Greensboro, W, A,Chattanooga
Furman, L, N,Chattanooga
Iowa St., L, A,Oakland
Eastern Michigan, L, A,Oakland
Western Michigan, L, H,Oakland
Western Carolina, L, H,Oakland
Chicago St., W, H,Oakland
Georgia St., L, H,Oakland
Toledo, W, H,Oakland
Morehead St., W, A,Oakland
Michigan St., L, A,Oakland
Arizona, L, A,Oakland
Pittsburgh, L, A,Oakland
Clemson, L, A,Oakland
Maryland, L, A,Oakland
Valparaiso, W, H,Oakland
Cleveland St., L, A,Oakland
Detroit, L, A,Oakland
Green Bay, W, H,Oakland
Milwaukee, W, H,Oakland
Cleveland St., W, H,Oakland
Wright St., W, H,Oakland
Youngstown St., W, A,Oakland
Illinois Chicago, W, A,Oakland
Valparaiso, L, A,Oakland
Milwaukee, L, A,Oakland
Detroit, W, H,Oakland
Wright St., W, A,Oakland
Illinois Chicago, W, H,Oakland
Youngstown St., W, H,Oakland
Green Bay, L, A,Oakland
Illinois Chicago, L, N,Oakland
Eastern Illinois, L, H,Oakland
St. Bonaventure, L, A,Dartmouth
Hartford, L, A,Dartmouth
IPFW, W, H,Dartmouth
New Hampshire, L, H,Dartmouth
Longwood, L, A,Dartmouth
Maine, W, H,Dartmouth
UMass Lowell, W, A,Dartmouth
Jacksonville St., L, A,Dartmouth
Mercer, W, A,Dartmouth
Northern Illinois, W, H,Dartmouth
Penn St., L, A,Dartmouth
Bryant, W, A,Dartmouth
Harvard, L, H,Dartmouth
Vermont, L, A,Dartmouth
NJIT, W, H,Dartmouth
Harvard, W, A,Dartmouth
Penn, L, A,Dartmouth
Princeton, L, A,Dartmouth
Yale, L, A,Dartmouth
Brown, L, A,Dartmouth
Cornell, L, H,Dartmouth
Columbia, W, H,Dartmouth
Princeton, L, H,Dartmouth
Penn, W, H,Dartmouth
Columbia, W, A,Dartmouth
Cornell, W, A,Dartmouth
Brown, W, H,Dartmouth
Yale, W, H,Dartmouth
Canisius, L, A,Dartmouth
IUPUI, W, A,Indiana St.
Saint Louis, L, H,Indiana St.
Brown, W, H,Indiana St.
Austin Peay, W, H,Indiana St.
Illinois, L, N,Indiana St.
Memphis, L, N,Indiana St.
Butler, L, H,Indiana St.
Ball St., L, A,Indiana St.
Iona, L, A,Indiana St.
Eastern Illinois, L, H,Indiana St.
UMKC, L, H,Indiana St.
Illinois St., W, A,Indiana St.
Evansville, W, H,Indiana St.
Missouri St., W, H,Indiana St.
Southern Illinois, W, A,Indiana St.
Illinois St., W, H,Indiana St.
Drake, L, A,Indiana St.
Northern Iowa, L, A,Indiana St.
Loyola Chicago, W, H,Indiana St.
Evansville, L, A,Indiana St.
Bradley, W, H,Indiana St.
Northern Iowa, L, H,Indiana St.
Loyola Chicago, W, A,Indiana St.
Wichita St., L, A,Indiana St.
Drake, W, H,Indiana St.
Missouri St., L, A,Indiana St.
Southern Illinois, W, H,Indiana St.
Wichita St., L, H,Indiana St.
Bradley, W, A,Indiana St.
Loyola Chicago, L, N,Indiana St.
UAB, W, A,Louisiana Monroe
Florida, L, A,Louisiana Monroe
Coastal Carolina, L, N,Louisiana Monroe
Robert Morris, L, N,Louisiana Monroe
Northwestern St., W, H,Louisiana Monroe
New Mexico, L, A,Louisiana Monroe
Samford, L, A,Louisiana Monroe
Georgia St., L, A,Louisiana Monroe
Arkansas St., W, H,Louisiana Monroe
UT Arlington, W, A,Louisiana Monroe
Texas St., W, A,Louisiana Monroe
Troy, W, H,Louisiana Monroe
Arkansas Little Rock, W, H,Louisiana Monroe
Louisiana Lafayette, W, A,Louisiana Monroe
UT Arlington, L, H,Louisiana Monroe
Georgia Southern, L, H,Louisiana Monroe
Troy, W, A,Louisiana Monroe
South Alabama, W, H,Louisiana Monroe
Arkansas Little Rock, W, A,Louisiana Monroe
Georgia Southern, W, A,Louisiana Monroe
Louisiana Lafayette, W, H,Louisiana Monroe
Appalachian St., W, H,Louisiana Monroe
Arkansas St., L, A,Louisiana Monroe
South Alabama, W, A,Louisiana Monroe
Appalachian St., L, A,Louisiana Monroe
Georgia St., L, H,Louisiana Monroe
Texas St., W, H,Louisiana Monroe
South Alabama, W, N,Louisiana Monroe
Georgia Southern, L, N,Louisiana Monroe
Eastern Michigan, W, H,Louisiana Monroe
Mercer, W, A,Louisiana Monroe
Vermont, W, H,Louisiana Monroe
Loyola Chicago, L, A,Louisiana Monroe
Loyola Chicago, L, H,Louisiana Monroe
Richmond, L, A,Radford
James Madison, L, A,Radford
Howard, W, H,Radford
TCU, L, A,Radford
North Carolina A&T, W, N,Radford
Texas A&M Corpus Chris, W, A,Radford
Virginia Tech, W, A,Radford
Georgetown, L, A,Radford
Siena, W, H,Radford
Cornell, W, H,Radford
UNC Asheville, L, H,Radford
Longwood, L, A,Radford
Gardner Webb, L, A,Radford
Presbyterian, W, H,Radford
Campbell, W, A,Radford
Winthrop, W, A,Radford
High Point, W, H,Radford
Liberty, W, H,Radford
Charleston Southern, W, A,Radford
Winthrop, W, H,Radford
High Point, W, A,Radford
Charleston Southern, L, H,Radford
Longwood, W, H,Radford
Presbyterian, W, A,Radford
Coastal Carolina, L, H,Radford
UNC Asheville, W, A,Radford
Liberty, L, A,Radford
Gardner Webb, W, H,Radford
Winthrop, L, N,Radford
Delaware St., W, A,Radford
Vermont, L, A,Radford
SIU Edwardsville, W, A,IPFW
Georgia Tech, L, A,IPFW
Jacksonville, W, H,IPFW
Dartmouth, L, A,IPFW
Stetson, W, A,IPFW
Miami OH, W, H,IPFW
Purdue, L, A,IPFW
Valparaiso, L, H,IPFW
Illinois St., L, A,IPFW
Cal Poly, L, H,IPFW
Western Illinois, L, A,IPFW
IUPUI, L, H,IPFW
Denver, W, H,IPFW
South Dakota, L, H,IPFW
Oral Roberts, L, A,IPFW
South Dakota St., L, A,IPFW
North Dakota St., W, H,IPFW
South Dakota, W, A,IPFW
Nebraska Omaha, W, A,IPFW
South Dakota St., W, H,IPFW
Oral Roberts, W, H,IPFW
IUPUI, W, A,IPFW
Denver, W, A,IPFW
North Dakota St., L, A,IPFW
Nebraska Omaha, L, H,IPFW
Western Illinois, W, H,IPFW
South Dakota, L, A,IPFW
Evansville, L, A,IPFW
St. John's, L, A,NJIT
Maine, W, H,NJIT
Albany, L, A,NJIT
UMass Lowell, L, H,NJIT
Marquette, L, A,NJIT
Duquesne, W, A,NJIT
UMass Lowell, L, A,NJIT
Michigan, W, A,NJIT
St. Francis NY, W, H,NJIT
Holy Cross, L, A,NJIT
LIU Brooklyn, L, A,NJIT
Central Connecticut, W, A,NJIT
Villanova, L, A,NJIT
Lafayette, L, A,NJIT
St. Francis PA, W, H,NJIT
UMBC, W, A,NJIT
Maryland Eastern Shore, W, H,NJIT
Yale, W, H,NJIT
Dartmouth, L, A,NJIT
Maine, W, A,NJIT
South Alabama, W, A,NJIT
Hampton, W, H,NJIT
Delaware St., W, H,NJIT
Albany, L, H,NJIT
Howard, W, H,NJIT
New Hampshire, W, H,NJIT
Cleveland St., W, H,NJIT
Canisius, W, H,NJIT
Northern Arizona, L, A,NJIT
Old Dominion, L, A,UNC Wilmington
UNC Greensboro, W, A,UNC Wilmington
VMI, W, A,UNC Wilmington
Davidson, L, A,UNC Wilmington
Louisville, L, A,UNC Wilmington
Liberty, W, H,UNC Wilmington
East Carolina, W, H,UNC Wilmington
Campbell, L, A,UNC Wilmington
Minnesota, L, A,UNC Wilmington
Ohio, L, A,UNC Wilmington
Hofstra, L, H,UNC Wilmington
Northeastern, W, A,UNC Wilmington
Delaware, W, H,UNC Wilmington
Drexel, W, H,UNC Wilmington
William & Mary, L, A,UNC Wilmington
Hofstra, W, A,UNC Wilmington
College of Charleston, W, A,UNC Wilmington
Towson, W, H,UNC Wilmington
Elon, W, H,UNC Wilmington
Drexel, L, A,UNC Wilmington
James Madison, W, A,UNC Wilmington
William & Mary, L, H,UNC Wilmington
College of Charleston, W, H,UNC Wilmington
Northeastern, W, H,UNC Wilmington
Delaware, L, A,UNC Wilmington
Towson, W, A,UNC Wilmington
James Madison, W, H,UNC Wilmington
Elon, L, A,UNC Wilmington
College of Charleston, W, N,UNC Wilmington
Northeastern, L, N,UNC Wilmington
Sam Houston St., L, A,UNC Wilmington
Maryland Eastern Shore, W, H,Virginia Tech
Liberty, W, H,Virginia Tech
Appalachian St., L, H,Virginia Tech
Northern Iowa, L, N,Virginia Tech
Miami OH, W, N,Virginia Tech
Morgan St., W, H,Virginia Tech
Penn St., L, A,Virginia Tech
Radford, L, H,Virginia Tech
Alabama A&M, W, H,Virginia Tech
The Citadel, W, H,Virginia Tech
VMI, W, H,Virginia Tech
Presbyterian, W, H,Virginia Tech
West Virginia, L, A,Virginia Tech
Syracuse, L, H,Virginia Tech
Florida St., L, A,Virginia Tech
Louisville, L, A,Virginia Tech
North Carolina, L, A,Virginia Tech
Notre Dame, L, H,Virginia Tech
Virginia, L, H,Virginia Tech
Pittsburgh, W, H,Virginia Tech
Wake Forest, L, A,Virginia Tech
Syracuse, L, A,Virginia Tech
Florida St., L, H,Virginia Tech
Georgia Tech, W, H,Virginia Tech
Clemson, L, A,Virginia Tech
Miami FL, L, A,Virginia Tech
North Carolina St., L, A,Virginia Tech
Duke, L, H,Virginia Tech
Virginia, L, A,Virginia Tech
Boston College, L, H,Virginia Tech
Miami FL, L, H,Virginia Tech
Wake Forest, W, A,Virginia Tech
Miami FL, L, N,Virginia Tech
Clemson, W, A,Winthrop
Savannah St., L, A,Winthrop
East Tennessee St., L, H,Winthrop
Savannah St., W, H,Winthrop
Jacksonville St., L, A,Winthrop
Maryland, L, A,Winthrop
Auburn, L, A,Winthrop
Southeastern Louisiana, L, A,Winthrop
Longwood, W, H,Winthrop
High Point, L, H,Winthrop
Presbyterian, W, A,Winthrop
Gardner Webb, L, A,Winthrop
UNC Asheville, W, A,Winthrop
Radford, L, H,Winthrop
Liberty, W, A,Winthrop
Campbell, W, H,Winthrop
Coastal Carolina, W, A,Winthrop
Radford, L, A,Winthrop
Charleston Southern, W, H,Winthrop
Liberty, W, H,Winthrop
High Point, L, A,Winthrop
Gardner Webb, W, H,Winthrop
UNC Asheville, W, H,Winthrop
Longwood, W, A,Winthrop
Campbell, L, A,Winthrop
Presbyterian, W, H,Winthrop
Radford, W, N,Winthrop
Longwood, W, N,Winthrop
Coastal Carolina, L, A,Winthrop
Yale, W, H,Quinnipiac
La Salle, L, H,Quinnipiac
Albany, W, A,Quinnipiac
Hartford, L, H,Quinnipiac
Vermont, W, H,Quinnipiac
Siena, L, A,Quinnipiac
Fairfield, L, H,Quinnipiac
Boston University, L, A,Quinnipiac
Lehigh, W, H,Quinnipiac
Oregon St., W, H,Quinnipiac
Maine, W, H,Quinnipiac
Saint Peter's, L, H,Quinnipiac
Iona, L, A,Quinnipiac
Monmouth, W, A,Quinnipiac
Marist, W, H,Quinnipiac
Rider, L, H,Quinnipiac
Marist, W, A,Quinnipiac
Saint Peter's, W, A,Quinnipiac
Manhattan, W, H,Quinnipiac
Canisius, L, A,Quinnipiac
Niagara, L, A,Quinnipiac
Monmouth, W, H,Quinnipiac
Niagara, W, H,Quinnipiac
Fairfield, W, A,Quinnipiac
Iona, L, H,Quinnipiac
Rider, L, A,Quinnipiac
Canisius, L, H,Quinnipiac
Siena, W, H,Quinnipiac
Manhattan, L, A,Quinnipiac
Marist, L, N,Quinnipiac
Xavier, L, A,Northern Arizona
Toledo, L, A,Northern Arizona
Fresno St., W, H,Northern Arizona
Mississippi, L, A,Northern Arizona
Middle Tennessee, L, A,Northern Arizona
Southern, W, N,Northern Arizona
North Carolina Central, L, N,Northern Arizona
UTSA, L, H,Northern Arizona
Loyola Marymount, W, H,Northern Arizona
Saint Mary's, W, A,Northern Arizona
Norfolk St., L, A,Northern Arizona
Hampton, L, A,Northern Arizona
Sacramento St., L, A,Northern Arizona
Portland St., W, A,Northern Arizona
Southern Utah, W, H,Northern Arizona
Weber St., L, H,Northern Arizona
Idaho St., W, H,Northern Arizona
Montana, L, A,Northern Arizona
Montana St., W, A,Northern Arizona
Southern Utah, W, A,Northern Arizona
Northern Colorado, W, H,Northern Arizona
North Dakota, W, H,Northern Arizona
Idaho St., L, A,Northern Arizona
Weber St., W, A,Northern Arizona
Idaho, W, H,Northern Arizona
Eastern Washington, W, H,Northern Arizona
North Dakota, W, A,Northern Arizona
Northern Colorado, L, A,Northern Arizona
Portland St., W, H,Northern Arizona
Sacramento St., W, H,Northern Arizona
Northern Colorado, W, N,Northern Arizona
Montana, L, A,Northern Arizona
Grand Canyon, W, A,Northern Arizona
Sacramento St., W, A,Northern Arizona
Kent St., W, H,Northern Arizona
NJIT, W, H,Northern Arizona
Evansville, L, A,Northern Arizona
Idaho, W, H,Northern Illinois
Iowa, L, A,Northern Illinois
Maine, W, H,Northern Illinois
DePaul, L, A,Northern Illinois
Eastern Illinois, L, A,Northern Illinois
Mississippi Valley St., W, H,Northern Illinois
Dartmouth, L, A,Northern Illinois
Notre Dame, L, A,Northern Illinois
Hampton, W, H,Northern Illinois
UC Riverside, W, H,Northern Illinois
Ohio, W, A,Northern Illinois
Kent St., L, H,Northern Illinois
Buffalo, L, A,Northern Illinois
Eastern Michigan, L, A,Northern Illinois
Akron, W, H,Northern Illinois
Miami OH, L, H,Northern Illinois
Bowling Green, L, A,Northern Illinois
Toledo, L, H,Northern Illinois
Miami OH, W, A,Northern Illinois
Bowling Green, L, H,Northern Illinois
Ball St., W, H,Northern Illinois
Western Michigan, L, A,Northern Illinois
Central Michigan, L, A,Northern Illinois
Eastern Michigan, L, H,Northern Illinois
Toledo, W, A,Northern Illinois
Central Michigan, W, H,Northern Illinois
Western Michigan, W, H,Northern Illinois
Ball St., W, A,Northern Illinois
Akron, L, A,Northern Illinois
La Salle, L, A,Colgate
Cornell, L, A,Colgate
Campbell, W, A,Colgate
James Madison, L, A,Colgate
Albany, L, H,Colgate
Arizona St., L, A,Colgate
Sacred Heart, L, H,Colgate
Ohio St., L, A,Colgate
Binghamton, W, H,Colgate
New Hampshire, L, A,Colgate
Syracuse, L, A,Colgate
Columbia, L, A,Colgate
Lehigh, W, A,Colgate
Bucknell, W, H,Colgate
Holy Cross, W, H,Colgate
American, L, A,Colgate
Boston University, W, H,Colgate
Navy, W, A,Colgate
Army, L, A,Colgate
Loyola MD, W, H,Colgate
Lafayette, L, H,Colgate
Bucknell, W, A,Colgate
Holy Cross, L, A,Colgate
American, W, H,Colgate
Boston University, W, A,Colgate
Navy, L, H,Colgate
Army, W, H,Colgate
Loyola MD, L, A,Colgate
Lafayette, W, A,Colgate
Lehigh, W, H,Colgate
Navy, W, H,Colgate
American, L, H,Colgate
Florida A&M, W, H,USC Upstate
North Carolina A&T, W, A,USC Upstate
UCF, L, A,USC Upstate
FIU, W, H,USC Upstate
Cal St. Fullerton, W, H,USC Upstate
Wright St., L, H,USC Upstate
North Carolina A&T, W, H,USC Upstate
Georgia Tech, W, A,USC Upstate
Maryland, L, A,USC Upstate
Memphis, L, A,USC Upstate
Mississippi St., W, A,USC Upstate
Hampton, W, H,USC Upstate
UMKC, W, A,USC Upstate
Kennesaw St., W, H,USC Upstate
Lipscomb, L, A,USC Upstate
Northern Kentucky, L, H,USC Upstate
Florida Gulf Coast, L, H,USC Upstate
Stetson, W, H,USC Upstate
Jacksonville, W, A,USC Upstate
North Florida, W, A,USC Upstate
Kennesaw St., W, A,USC Upstate
North Florida, W, H,USC Upstate
Jacksonville, L, H,USC Upstate
Stetson, W, A,USC Upstate
Florida Gulf Coast, L, A,USC Upstate
Lipscomb, W, H,USC Upstate
Northern Kentucky, L, A,USC Upstate
Kennesaw St., W, H,USC Upstate
Florida Gulf Coast, W, A,USC Upstate
North Florida, L, A,USC Upstate
James Madison, W, H,USC Upstate
Tennessee Martin, L, H,USC Upstate
Oregon, L, A,Detroit
Michigan, L, A,Detroit
South Alabama, W, H,Detroit
Maryland Eastern Shore, W, N,Detroit
Toledo, W, A,Detroit
Bowling Green, L, H,Detroit
South Florida, W, H,Detroit
Wichita St., L, H,Detroit
UCF, L, A,Detroit
Rhode Island, L, A,Detroit
Arizona St., L, A,Detroit
Oral Roberts, L, H,Detroit
Wright St., L, A,Detroit
Milwaukee, W, H,Detroit
Oakland, W, H,Detroit
Illinois Chicago, W, A,Detroit
Green Bay, L, H,Detroit
Northeastern, W, A,Detroit
Cleveland St., L, A,Detroit
Wright St., L, H,Detroit
Youngstown St., W, H,Detroit
Milwaukee, L, A,Detroit
Valparaiso, L, A,Detroit
Illinois Chicago, L, H,Detroit
Cleveland St., W, H,Detroit
Oakland, L, A,Detroit
Green Bay, L, A,Detroit
