opponent, outcome, home/away, team1
Albany, W, H,New Hampshire
Hartford, L, A,New Hampshire
Maine, L, A,New Hampshire
UMBC, W, A,New Hampshire
Vermont, W, H,New Hampshire
Binghamton, L, A,New Hampshire
Boston University, L, A,New Hampshire
Hartford, L, H,New Hampshire
Albany, W, A,New Hampshire
Binghamton, W, H,New Hampshire
Vermont, L, A,New Hampshire
Maine, L, H,New Hampshire
Loyola MD, W, A,New Hampshire
UMBC, L, H,New Hampshire
Stony Brook, W, H,New Hampshire
Maine, W, N,New Hampshire
Vermont, L, N,New Hampshire
Lipscomb, W, A,Elon
Charlotte, L, N,Elon
Coastal Carolina, L, N,Elon
Hofstra, L, A,Elon
Yale, L, N,Elon
UNC Wilmington, L, H,Elon
Samford, L, A,Elon
Chattanooga, W, A,Elon
Wake Forest, L, A,Elon
North Carolina St., L, A,Elon
Ohio, L, A,Elon
Navy, L, A,Elon
Furman, L, H,Elon
Wofford, L, H,Elon
Appalachian St., L, A,Elon
Western Carolina, L, A,Elon
Samford, L, H,Elon
Chattanooga, W, H,Elon
UNC Greensboro, L, A,Elon
Wofford, L, A,Elon
Furman, W, A,Elon
Western Carolina, W, H,Elon
College of Charleston, L, A,Elon
The Citadel, L, H,Elon
UNC Greensboro, W, H,Elon
Gardner Webb, W, A,Elon
Appalachian St., L, H,Elon
Georgia Southern, L, A,Elon
Davidson, L, H,Elon
Davidson, W, A,Elon
Western Carolina, L, N,Elon
Maine, L, H,Delaware St.
Delaware, W, H,Delaware St.
Maryland Eastern Shore, L, A,Delaware St.
Arkansas, L, A,Delaware St.
Arizona St., L, A,Delaware St.
Ohio St., L, A,Delaware St.
UCLA, L, A,Delaware St.
Lehigh, L, H,Delaware St.
Winston Salem St., W, H,Delaware St.
South Carolina St., W, H,Delaware St.
Bethune Cookman, W, A,Delaware St.
Florida A&M, W, A,Delaware St.
Morgan St., L, A,Delaware St.
Coppin St., W, A,Delaware St.
Hampton, W, H,Delaware St.
Howard, W, H,Delaware St.
North Carolina A&T, L, A,Delaware St.
Norfolk St., W, A,Delaware St.
Bethune Cookman, W, H,Delaware St.
Florida A&M, W, H,Delaware St.
Morgan St., L, H,Delaware St.
Coppin St., W, H,Delaware St.
Hampton, L, A,Delaware St.
Maryland Eastern Shore, W, H,Delaware St.
Bethune Cookman, W, N,Delaware St.
South Carolina St., L, H,Delaware St.
Sacred Heart, L, N,Yale
Hofstra, L, N,Yale
Colgate, W, N,Yale
Quinnipiac, L, H,Yale
Charlotte, L, N,Yale
Elon, W, N,Yale
Army, L, A,Yale
Hartford, W, A,Yale
Vermont, L, H,Yale
Bryant, W, H,Yale
Providence, L, A,Yale
Colorado, L, A,Yale
Colorado St., L, A,Yale
Albany, L, A,Yale
Lehigh, L, A,Yale
NJIT, W, H,Yale
Brown, L, H,Yale
Brown, W, A,Yale
Penn, W, H,Yale
Princeton, L, H,Yale
Cornell, L, A,Yale
Columbia, W, A,Yale
Harvard, L, H,Yale
Dartmouth, W, H,Yale
Princeton, L, A,Yale
Penn, L, A,Yale
Dartmouth, W, A,Yale
Harvard, L, A,Yale
Columbia, W, H,Yale
Cornell, L, H,Yale
UAB, L, H,Jacksonville St.
Georgia Southern, W, H,Jacksonville St.
Southeastern Louisiana, L, A,Jacksonville St.
Georgia, L, A,Jacksonville St.
Chattanooga, L, H,Jacksonville St.
Tennessee Tech, W, H,Jacksonville St.
Norfolk St., W, H,Jacksonville St.
Nicholls St., L, H,Jacksonville St.
Mississippi, L, A,Jacksonville St.
Eastern Illinois, L, A,Jacksonville St.
Southeast Missouri St., L, A,Jacksonville St.
Eastern Kentucky, W, H,Jacksonville St.
Morehead St., L, H,Jacksonville St.
Murray St., L, A,Jacksonville St.
Tennessee Martin, W, A,Jacksonville St.
Tennessee St., W, H,Jacksonville St.
Austin Peay, L, H,Jacksonville St.
Southeast Missouri St., W, H,Jacksonville St.
Eastern Illinois, W, H,Jacksonville St.
Morehead St., L, A,Jacksonville St.
Eastern Kentucky, L, A,Jacksonville St.
Tennessee Martin, W, H,Jacksonville St.
Murray St., L, H,Jacksonville St.
Austin Peay, L, A,Jacksonville St.
Tennessee St., L, A,Jacksonville St.
Presbyterian, L, H,Jacksonville St.
Tennessee Tech, L, A,Jacksonville St.
Morehead St., L, A,Jacksonville St.
Portland, L, H,Eastern Washington
Washington St., L, A,Eastern Washington
UT Arlington, W, A,Eastern Washington
Boise St., L, H,Eastern Washington
Idaho, L, A,Eastern Washington
Portland St., L, A,Eastern Washington
Seattle, W, H,Eastern Washington
Nevada, L, A,Eastern Washington
BYU, L, A,Eastern Washington
Chicago St., L, N,Eastern Washington
Jackson St., L, N,Eastern Washington
Gonzaga, L, A,Eastern Washington
Sacramento St., W, H,Eastern Washington
Montana, L, A,Eastern Washington
Montana St., W, A,Eastern Washington
Northern Arizona, L, H,Eastern Washington
Northern Colorado, L, H,Eastern Washington
Idaho St., L, A,Eastern Washington
Weber St., L, A,Eastern Washington
Portland St., L, H,Eastern Washington
Seattle, L, A,Eastern Washington
Sacramento St., L, A,Eastern Washington
Montana St., W, H,Eastern Washington
Montana, W, H,Eastern Washington
Northern Colorado, L, A,Eastern Washington
Northern Arizona, L, A,Eastern Washington
Weber St., L, H,Eastern Washington
Idaho St., W, H,Eastern Washington
Notre Dame, L, A,North Florida
Savannah St., W, H,North Florida
Illinois St., L, A,North Florida
Campbell, L, A,North Florida
East Tennessee St., L, A,North Florida
Alabama, L, A,North Florida
Northwestern, L, A,North Florida
Marquette, L, A,North Florida
Canisius, W, N,North Florida
New Orleans, W, A,North Florida
Southern Miss, W, A,North Florida
Kennesaw St., W, H,North Florida
Mercer, L, H,North Florida
Florida Gulf Coast, W, A,North Florida
Stetson, W, A,North Florida
Belmont, W, H,North Florida
Lipscomb, L, H,North Florida
Jacksonville, L, A,North Florida
USC Upstate, L, H,North Florida
USC Upstate, W, A,North Florida
Jacksonville, L, H,North Florida
Lipscomb, W, A,North Florida
Belmont, L, A,North Florida
Stetson, L, H,North Florida
Florida Gulf Coast, W, H,North Florida
Mercer, L, A,North Florida
Kennesaw St., W, A,North Florida
East Tennessee St., L, H,North Florida
Campbell, L, H,North Florida
Jacksonville, L, N,North Florida
UTEP, L, A,Texas Southern
Idaho, W, H,Texas Southern
Colorado, L, A,Texas Southern
Northern Colorado, L, N,Texas Southern
UTSA, L, A,Texas Southern
Cincinnati, L, A,Texas Southern
Wichita St., L, A,Texas Southern
Southeastern Louisiana, W, N,Texas Southern
New Mexico St., L, A,Texas Southern
North Texas, L, A,Texas Southern
Alcorn St., W, H,Texas Southern
Southern, W, H,Texas Southern
Prairie View A&M, L, H,Texas Southern
Grambling St., W, A,Texas Southern
Jackson St., W, A,Texas Southern
Mississippi Valley St., W, H,Texas Southern
Arkansas Pine Bluff, W, H,Texas Southern
Alabama St., L, A,Texas Southern
Alabama A&M, W, A,Texas Southern
Prairie View A&M, L, A,Texas Southern
Grambling St., W, H,Texas Southern
Jackson St., L, H,Texas Southern
Mississippi Valley St., L, A,Texas Southern
Arkansas Pine Bluff, L, A,Texas Southern
Alabama St., L, H,Texas Southern
Alabama A&M, W, H,Texas Southern
Alcorn St., W, A,Texas Southern
Southern, W, A,Texas Southern
Prairie View A&M, W, N,Texas Southern
Grambling St., W, N,Texas Southern
Arkansas Pine Bluff, L, N,Texas Southern
Saint Louis, L, A,Kennesaw St.
Notre Dame, L, A,Kennesaw St.
Tennessee St., L, N,Kennesaw St.
Mississippi Valley St., W, N,Kennesaw St.
Belmont, L, H,Kennesaw St.
Lipscomb, W, H,Kennesaw St.
Maine, L, A,Kennesaw St.
Western Michigan, L, A,Kennesaw St.
Georgia Tech, L, A,Kennesaw St.
Fordham, W, H,Kennesaw St.
North Florida, L, A,Kennesaw St.
Jacksonville, L, A,Kennesaw St.
East Tennessee St., L, H,Kennesaw St.
Campbell, L, H,Kennesaw St.
SIU Edwardsville, W, H,Kennesaw St.
USC Upstate, L, A,Kennesaw St.
Florida Gulf Coast, W, A,Kennesaw St.
Stetson, W, A,Kennesaw St.
Mercer, W, A,Kennesaw St.
Florida Gulf Coast, W, H,Kennesaw St.
Stetson, W, H,Kennesaw St.
Mercer, W, H,Kennesaw St.
USC Upstate, L, H,Kennesaw St.
East Tennessee St., L, A,Kennesaw St.
Campbell, L, A,Kennesaw St.
Jacksonville, L, H,Kennesaw St.
North Florida, L, H,Kennesaw St.
Lipscomb, L, A,Kennesaw St.
Belmont, L, A,Kennesaw St.
Lipscomb, W, N,Kennesaw St.
East Tennessee St., L, N,Kennesaw St.
Arizona St., L, A,Western Illinois
Kansas St., L, A,Western Illinois
Central Arkansas, W, A,Western Illinois
Savannah St., L, A,Western Illinois
North Dakota St., L, H,Western Illinois
South Dakota St., L, H,Western Illinois
Eastern Illinois, L, H,Western Illinois
Central Arkansas, W, H,Western Illinois
Oakland, L, A,Western Illinois
IPFW, L, A,Western Illinois
Savannah St., W, H,Western Illinois
IUPUI, L, A,Western Illinois
Centenary, W, H,Western Illinois
Oral Roberts, L, H,Western Illinois
UMKC, L, A,Western Illinois
Southern Utah, W, A,Western Illinois
IPFW, L, H,Western Illinois
Oakland, L, H,Western Illinois
North Carolina Central, W, A,Western Illinois
IUPUI, L, H,Western Illinois
Oral Roberts, W, A,Western Illinois
Centenary, W, A,Western Illinois
Southern Utah, W, H,Western Illinois
UMKC, W, H,Western Illinois
South Dakota St., L, A,Western Illinois
North Dakota St., L, A,Western Illinois
IUPUI, L, N,Western Illinois
St. John's, L, A,LIU Brooklyn
Army, L, A,LIU Brooklyn
Navy, W, H,LIU Brooklyn
Saint Peter's, W, H,LIU Brooklyn
Seton Hall, L, A,LIU Brooklyn
Bryant, W, H,LIU Brooklyn
Central Connecticut, W, H,LIU Brooklyn
Iona, L, A,LIU Brooklyn
Lafayette, L, A,LIU Brooklyn
Manhattan, L, H,LIU Brooklyn
Chattanooga, L, A,LIU Brooklyn
Morgan St., L, N,LIU Brooklyn
Bethune Cookman, L, A,LIU Brooklyn
Robert Morris, W, H,LIU Brooklyn
St. Francis PA, W, H,LIU Brooklyn
Wagner, W, A,LIU Brooklyn
Mount St. Mary's, L, A,LIU Brooklyn
Wagner, L, H,LIU Brooklyn
Mount St. Mary's, W, H,LIU Brooklyn
Robert Morris, L, A,LIU Brooklyn
St. Francis PA, L, A,LIU Brooklyn
St. Francis NY, W, A,LIU Brooklyn
St. Francis NY, L, H,LIU Brooklyn
Sacred Heart, W, A,LIU Brooklyn
Quinnipiac, L, A,LIU Brooklyn
Fairleigh Dickinson, W, H,LIU Brooklyn
Monmouth, W, H,LIU Brooklyn
Central Connecticut, L, A,LIU Brooklyn
Bryant, W, A,LIU Brooklyn
Fairleigh Dickinson, W, H,LIU Brooklyn
Quinnipiac, L, A,LIU Brooklyn
Baylor, L, A,Norfolk St.
Maine, W, H,Norfolk St.
Iona, L, A,Norfolk St.
Illinois St., L, A,Norfolk St.
St. Bonaventure, L, N,Norfolk St.
Southeast Missouri St., L, N,Norfolk St.
James Madison, L, A,Norfolk St.
North Carolina A&T, L, H,Norfolk St.
Jacksonville St., L, A,Norfolk St.
UTEP, L, A,Norfolk St.
Niagara, L, N,Norfolk St.
Kent St., L, A,Norfolk St.
Bethune Cookman, L, A,Norfolk St.
Florida A&M, W, A,Norfolk St.
Hampton, W, H,Norfolk St.
Howard, L, H,Norfolk St.
Winston Salem St., L, A,Norfolk St.
South Carolina St., L, A,Norfolk St.
Morgan St., L, H,Norfolk St.
Coppin St., W, H,Norfolk St.
Maryland Eastern Shore, W, H,Norfolk St.
Delaware St., L, H,Norfolk St.
Hampton, W, A,Norfolk St.
Howard, W, A,Norfolk St.
Winston Salem St., W, H,Norfolk St.
South Carolina St., W, H,Norfolk St.
Morgan St., L, A,Norfolk St.
Coppin St., W, A,Norfolk St.
North Carolina A&T, W, A,Norfolk St.
Hampton, L, N,Norfolk St.
Pittsburgh, L, A,Binghamton
St. Bonaventure, L, A,Binghamton
Duquesne, L, N,Binghamton
Western Carolina, L, A,Binghamton
Rider, L, A,Binghamton
Bucknell, W, H,Binghamton
Marshall, L, H,Binghamton
Drake, L, A,Binghamton
South Dakota, L, N,Binghamton
Marist, W, A,Binghamton
Saint Mary's, L, A,Binghamton
Stephen F. Austin, L, N,Binghamton
La Salle, W, H,Binghamton
Albany, W, A,Binghamton
Maine, L, H,Binghamton
Stony Brook, W, H,Binghamton
Boston University, L, H,Binghamton
Hartford, L, A,Binghamton
Vermont, W, H,Binghamton
UMBC, W, A,Binghamton
New Hampshire, W, H,Binghamton
Albany, W, H,Binghamton
Maine, L, A,Binghamton
New Hampshire, L, A,Binghamton
Stony Brook, L, A,Binghamton
Boston University, L, A,Binghamton
UMBC, W, H,Binghamton
Hartford, W, H,Binghamton
Vermont, L, A,Binghamton
Duquesne, L, A,Nicholls St.
Houston, L, A,Nicholls St.
New Mexico, L, A,Nicholls St.
Miami OH, L, N,Nicholls St.
Louisiana Tech, L, N,Nicholls St.
Washington St., L, N,Nicholls St.
Oklahoma, L, N,Nicholls St.
LSU, L, A,Nicholls St.
Jacksonville St., W, A,Nicholls St.
Northwestern St., W, H,Nicholls St.
UTSA, L, A,Nicholls St.
Stephen F. Austin, W, H,Nicholls St.
Central Arkansas, L, A,Nicholls St.
Northwestern St., L, A,Nicholls St.
McNeese St., W, H,Nicholls St.
Southeastern Louisiana, L, H,Nicholls St.
Stephen F. Austin, L, A,Nicholls St.
Texas A&M Corpus Chris, L, A,Nicholls St.
Sam Houston St., L, H,Nicholls St.
Southeastern Louisiana, L, A,Nicholls St.
Texas St., W, H,Nicholls St.
Central Arkansas, W, H,Nicholls St.
McNeese St., L, A,Nicholls St.
UT Arlington, W, A,Nicholls St.
Lamar, W, H,Nicholls St.
Sam Houston St., L, N,Nicholls St.
Memphis, L, A,Jackson St.
Alabama, L, A,Jackson St.
Stephen F. Austin, L, A,Jackson St.
North Texas, L, A,Jackson St.
Stephen F. Austin, L, H,Jackson St.
Southeastern Louisiana, L, H,Jackson St.
Baylor, L, A,Jackson St.
Tulsa, L, A,Jackson St.
Nebraska, L, A,Jackson St.
Wagner, L, N,Jackson St.
Eastern Washington, W, N,Jackson St.
Alabama A&M, W, H,Jackson St.
Alabama St., W, H,Jackson St.
Southern, W, A,Jackson St.
Prairie View A&M, W, H,Jackson St.
Texas Southern, L, H,Jackson St.
Grambling St., W, H,Jackson St.
Alcorn St., W, A,Jackson St.
Mississippi Valley St., W, A,Jackson St.
Arkansas Pine Bluff, W, A,Jackson St.
Alcorn St., W, H,Jackson St.
Southern, W, H,Jackson St.
Prairie View A&M, W, A,Jackson St.
Texas Southern, W, A,Jackson St.
Grambling St., W, A,Jackson St.
Mississippi Valley St., W, H,Jackson St.
Arkansas Pine Bluff, W, H,Jackson St.
Alabama A&M, W, A,Jackson St.
Alabama St., W, A,Jackson St.
Grambling St., L, N,Jackson St.
Mississippi St., L, A,Jackson St.
Yale, W, N,Sacred Heart
Lafayette, W, H,Sacred Heart
Fordham, L, A,Sacred Heart
Xavier, L, A,Sacred Heart
Penn St., L, A,Sacred Heart
Columbia, W, H,Sacred Heart
Monmouth, W, H,Sacred Heart
Hartford, W, A,Sacred Heart
Fairfield, L, A,Sacred Heart
Stony Brook, W, H,Sacred Heart
Holy Cross, W, A,Sacred Heart
Brown, W, H,Sacred Heart
Fairleigh Dickinson, L, A,Sacred Heart
Wagner, W, H,Sacred Heart
Mount St. Mary's, L, H,Sacred Heart
Bryant, W, A,Sacred Heart
Central Connecticut, L, A,Sacred Heart
Central Connecticut, W, H,Sacred Heart
Bryant, W, H,Sacred Heart
Mount St. Mary's, L, A,Sacred Heart
Wagner, L, A,Sacred Heart
Quinnipiac, L, H,Sacred Heart
Quinnipiac, L, A,Sacred Heart
LIU Brooklyn, L, H,Sacred Heart
St. Francis NY, W, H,Sacred Heart
Robert Morris, L, A,Sacred Heart
St. Francis PA, L, A,Sacred Heart
Fairleigh Dickinson, L, H,Sacred Heart
Monmouth, W, A,Sacred Heart
Charlotte, L, A,UNC Asheville
Tennessee, L, A,UNC Asheville
Campbell, L, H,UNC Asheville
Georgia, L, A,UNC Asheville
Furman, L, H,UNC Asheville
Kentucky, L, A,UNC Asheville
Gardner Webb, W, A,UNC Asheville
Wofford, L, H,UNC Asheville
Western Carolina, L, A,UNC Asheville
Radford, L, A,UNC Asheville
High Point, L, A,UNC Asheville
Coastal Carolina, L, H,UNC Asheville
Charleston Southern, L, H,UNC Asheville
VMI, W, A,UNC Asheville
Liberty, W, A,UNC Asheville
Winthrop, W, H,UNC Asheville
Presbyterian, W, H,UNC Asheville
High Point, W, H,UNC Asheville
Radford, W, H,UNC Asheville
Charleston Southern, L, A,UNC Asheville
Coastal Carolina, L, A,UNC Asheville
Liberty, W, H,UNC Asheville
VMI, W, H,UNC Asheville
Presbyterian, W, A,UNC Asheville
Winthrop, L, A,UNC Asheville
Gardner Webb, W, H,UNC Asheville
High Point, W, H,UNC Asheville
Coastal Carolina, L, A,UNC Asheville
Nebraska, L, A,USC Upstate
Indiana, L, A,USC Upstate
Winthrop, L, A,USC Upstate
UNC Greensboro, L, H,USC Upstate
Miami FL, L, A,USC Upstate
Stetson, W, H,USC Upstate
Wichita St., L, A,USC Upstate
Florida Gulf Coast, L, H,USC Upstate
Winthrop, L, H,USC Upstate
UNLV, L, A,USC Upstate
Arizona St., L, A,USC Upstate
Campbell, L, H,USC Upstate
East Tennessee St., L, H,USC Upstate
Belmont, L, A,USC Upstate
Lipscomb, L, A,USC Upstate
Mercer, L, H,USC Upstate
Kennesaw St., W, H,USC Upstate
North Florida, W, A,USC Upstate
Jacksonville, L, A,USC Upstate
North Florida, L, H,USC Upstate
Jacksonville, L, H,USC Upstate
Kennesaw St., W, A,USC Upstate
Mercer, L, A,USC Upstate
Lipscomb, W, H,USC Upstate
Belmont, L, H,USC Upstate
Campbell, L, A,USC Upstate
East Tennessee St., L, A,USC Upstate
Florida Gulf Coast, W, A,USC Upstate
Stetson, L, A,USC Upstate
Iowa St., L, A,Idaho St.
Bradley, L, A,Idaho St.
BYU, L, A,Idaho St.
Utah St., L, A,Idaho St.
UMKC, W, A,Idaho St.
Notre Dame, L, A,Idaho St.
Utah, L, A,Idaho St.
Boise St., L, H,Idaho St.
USC, L, A,Idaho St.
Sacramento St., L, A,Idaho St.
Oregon, L, A,Idaho St.
Montana, W, H,Idaho St.
Montana St., L, H,Idaho St.
Northern Arizona, L, A,Idaho St.
Northern Colorado, L, A,Idaho St.
Weber St., L, H,Idaho St.
Eastern Washington, W, H,Idaho St.
Portland St., W, H,Idaho St.
Sacramento St., L, H,Idaho St.
Montana St., L, A,Idaho St.
Montana, L, A,Idaho St.
Northern Colorado, L, H,Idaho St.
Northern Arizona, W, H,Idaho St.
Cal St. Bakersfield, L, H,Idaho St.
Weber St., L, A,Idaho St.
Portland St., L, A,Idaho St.
Eastern Washington, L, A,Idaho St.
Northern Colorado, L, N,McNeese St.
Hawaii, L, A,McNeese St.
Southern Utah, L, N,McNeese St.
Samford, L, A,McNeese St.
Louisiana Lafayette, W, H,McNeese St.
Mississippi, L, A,McNeese St.
Tulane, W, A,McNeese St.
Louisiana Tech, L, A,McNeese St.
Rice, L, A,McNeese St.
Texas Tech, L, A,McNeese St.
LSU, L, A,McNeese St.
UTSA, L, H,McNeese St.
Lamar, L, A,McNeese St.
Southeastern Louisiana, W, H,McNeese St.
Central Arkansas, W, A,McNeese St.
Nicholls St., L, A,McNeese St.
Stephen F. Austin, L, H,McNeese St.
Northwestern St., W, A,McNeese St.
Texas St., L, A,McNeese St.
UT Arlington, L, H,McNeese St.
Stephen F. Austin, L, A,McNeese St.
Northwestern St., L, H,McNeese St.
Texas A&M Corpus Chris, W, H,McNeese St.
Sam Houston St., L, A,McNeese St.
Nicholls St., W, H,McNeese St.
Southeastern Louisiana, L, A,McNeese St.
Central Arkansas, L, H,McNeese St.
LSU, L, A,Louisiana Monroe
Alcorn St., W, H,Louisiana Monroe
Oklahoma, L, A,Louisiana Monroe
Morehead St., W, A,Louisiana Monroe
Grambling St., W, H,Louisiana Monroe
Centenary, L, A,Louisiana Monroe
Louisiana Tech, L, H,Louisiana Monroe
Alabama, L, A,Louisiana Monroe
North Texas, L, A,Louisiana Monroe
Northern Colorado, L, A,Louisiana Monroe
Denver, L, A,Louisiana Monroe
Troy, L, H,Louisiana Monroe
Arkansas Little Rock, W, H,Louisiana Monroe
FIU, L, A,Louisiana Monroe
Florida Atlantic, L, A,Louisiana Monroe
South Alabama, W, H,Louisiana Monroe
Denver, W, H,Louisiana Monroe
Middle Tennessee, L, H,Louisiana Monroe
New Orleans, W, A,Louisiana Monroe
Troy, L, A,Louisiana Monroe
Louisiana Lafayette, L, H,Louisiana Monroe
Western Kentucky, W, H,Louisiana Monroe
Arkansas Little Rock, W, A,Louisiana Monroe
Arkansas St., L, A,Louisiana Monroe
New Orleans, L, H,Louisiana Monroe
Louisiana Lafayette, L, A,Louisiana Monroe
North Texas, L, H,Louisiana Monroe
Louisiana Lafayette, W, N,Louisiana Monroe
North Texas, L, N,Louisiana Monroe
Mississippi, L, A,Arkansas Little Rock
Tulsa, L, A,Arkansas Little Rock
Creighton, L, A,Arkansas Little Rock
Louisiana Tech, L, A,Arkansas Little Rock
Cal Poly, W, H,Arkansas Little Rock
Oral Roberts, W, H,Arkansas Little Rock
Missouri St., L, H,Arkansas Little Rock
Memphis, L, H,Arkansas Little Rock
South Alabama, L, A,Arkansas Little Rock
Arkansas St., L, A,Arkansas Little Rock
Wright St., L, A,Arkansas Little Rock
North Texas, L, H,Arkansas Little Rock
Louisiana Monroe, L, A,Arkansas Little Rock
Middle Tennessee, L, H,Arkansas Little Rock
New Orleans, L, A,Arkansas Little Rock
Louisiana Lafayette, W, H,Arkansas Little Rock
Florida Atlantic, L, A,Arkansas Little Rock
FIU, L, A,Arkansas Little Rock
Denver, W, H,Arkansas Little Rock
Arkansas St., W, H,Arkansas Little Rock
Louisiana Lafayette, L, A,Arkansas Little Rock
Louisiana Monroe, L, H,Arkansas Little Rock
Western Kentucky, L, H,Arkansas Little Rock
Denver, L, A,Arkansas Little Rock
North Texas, L, A,Arkansas Little Rock
Troy, L, H,Arkansas Little Rock
New Orleans, W, H,Arkansas Little Rock
Arkansas St., L, N,Arkansas Little Rock
George Mason, L, A,Liberty
Clemson, L, H,Liberty
Old Dominion, L, H,Liberty
Notre Dame, L, A,Liberty
Northwestern, L, A,Liberty
Mississippi Valley St., W, N,Liberty
Tennessee St., W, N,Liberty
Charleston Southern, W, H,Liberty
Coastal Carolina, L, H,Liberty
UCF, L, A,Liberty
Buffalo, L, N,Liberty
VMI, W, A,Liberty
Presbyterian, W, A,Liberty
Winthrop, L, A,Liberty
Gardner Webb, W, H,Liberty
UNC Asheville, L, H,Liberty
High Point, L, A,Liberty
Radford, W, A,Liberty
VMI, W, H,Liberty
Winthrop, L, H,Liberty
Presbyterian, W, H,Liberty
UNC Asheville, L, A,Liberty
Gardner Webb, W, A,Liberty
Radford, L, H,Liberty
High Point, W, H,Liberty
Coastal Carolina, L, A,Liberty
Charleston Southern, W, A,Liberty
Winthrop, L, A,Liberty
Texas Pan American, W, H,Lamar
Middle Tennessee, L, A,Lamar
Texas Tech, L, A,Lamar
Ohio, L, A,Lamar
Marshall, L, A,Lamar
North Carolina A&T, W, H,Lamar
Denver, L, A,Lamar
Hawaii, L, A,Lamar
Louisiana Lafayette, L, H,Lamar
Rice, W, H,Lamar
Tulane, W, H,Lamar
Arkansas St., W, H,Lamar
Southeastern Louisiana, L, A,Lamar
UT Arlington, W, H,Lamar
McNeese St., W, H,Lamar
Texas A&M Corpus Chris, L, A,Lamar
Texas St., L, H,Lamar
Sam Houston St., L, A,Lamar
UTSA, W, A,Lamar
Central Arkansas, W, H,Lamar
Stephen F. Austin, W, H,Lamar
Texas St., L, A,Lamar
Sam Houston St., L, H,Lamar
Northwestern St., L, A,Lamar
UT Arlington, L, A,Lamar
UTSA, L, H,Lamar
Texas A&M Corpus Chris, L, H,Lamar
Nicholls St., L, A,Lamar
St. Francis NY, W, A,Brown
Virginia Tech, L, A,Brown
Rhode Island, L, H,Brown
St. John's, L, A,Brown
Maine, W, H,Brown
Bryant, W, A,Brown
Siena, L, N,Brown
Holy Cross, L, H,Brown
Minnesota, L, A,Brown
Providence, L, A,Brown
Sacred Heart, L, A,Brown
American, L, H,Brown
Wagner, W, H,Brown
Army, L, A,Brown
Quinnipiac, L, A,Brown
Yale, W, A,Brown
Yale, L, H,Brown
Princeton, L, H,Brown
Penn, L, H,Brown
Columbia, L, A,Brown
Cornell, L, A,Brown
Dartmouth, W, H,Brown
Harvard, L, H,Brown
Penn, W, A,Brown
Princeton, W, A,Brown
Harvard, L, A,Brown
Dartmouth, W, A,Brown
Cornell, L, H,Brown
Columbia, L, H,Brown
Santa Clara, L, H,Cal St. Bakersfield
Utah Valley, W, H,Cal St. Bakersfield
UCLA, L, A,Cal St. Bakersfield
Cal St. Northridge, L, A,Cal St. Bakersfield
UC Riverside, L, A,Cal St. Bakersfield
Oregon St., L, A,Cal St. Bakersfield
San Jose St., L, A,Cal St. Bakersfield
Utah St., L, H,Cal St. Bakersfield
Loyola Marymount, L, A,Cal St. Bakersfield
San Francisco, L, A,Cal St. Bakersfield
Cal St. Fullerton, L, A,Cal St. Bakersfield
Cal Poly, W, H,Cal St. Bakersfield
Loyola Marymount, L, H,Cal St. Bakersfield
Cincinnati, L, A,Cal St. Bakersfield
Longwood, L, H,Cal St. Bakersfield
Southern Miss, L, A,Cal St. Bakersfield
Montana St., W, H,Cal St. Bakersfield
Utah Valley, L, A,Cal St. Bakersfield
Cal St. Fullerton, L, H,Cal St. Bakersfield
Cal Poly, W, A,Cal St. Bakersfield
UC Irvine, W, H,Cal St. Bakersfield
UC Irvine, L, A,Cal St. Bakersfield
Cal St. Northridge, W, H,Cal St. Bakersfield
Pacific, L, H,Cal St. Bakersfield
Idaho St., W, A,Cal St. Bakersfield
Boise St., L, A,Cal St. Bakersfield
Fresno St., L, A,Cal St. Bakersfield
Seattle, L, A,Cal St. Bakersfield
Gonzaga, L, A,Cal St. Bakersfield
Pacific, L, H,Pepperdine
Long Beach St., L, H,Pepperdine
UCLA, L, A,Pepperdine
Hampton, W, N,Pepperdine
Monmouth, W, N,Pepperdine
Wyoming, L, A,Pepperdine
Cal Poly, L, A,Pepperdine
Fresno St., L, H,Pepperdine
Portland St., L, H,Pepperdine
New Mexico St., L, H,Pepperdine
UC Irvine, L, A,Pepperdine
Utah, W, H,Pepperdine
Georgia, L, A,Pepperdine
Miami FL, L, H,Pepperdine
Loyola Marymount, W, H,Pepperdine
Santa Clara, W, H,Pepperdine
San Francisco, W, H,Pepperdine
Gonzaga, L, A,Pepperdine
Portland, L, A,Pepperdine
Saint Mary's, L, H,Pepperdine
San Diego, L, H,Pepperdine
Loyola Marymount, L, A,Pepperdine
San Francisco, L, A,Pepperdine
Santa Clara, L, A,Pepperdine
Portland, L, H,Pepperdine
Gonzaga, L, H,Pepperdine
Saint Mary's, L, A,Pepperdine
San Diego, L, A,Pepperdine
Loyola Marymount, L, N,Pepperdine
Wake Forest, L, A,High Point
Auburn, L, A,High Point
South Carolina St., W, H,High Point
Presbyterian, W, A,High Point
Winthrop, L, A,High Point
South Carolina St., L, A,High Point
Marshall, L, A,High Point
Youngstown St., L, A,High Point
North Carolina Central, W, H,High Point
Gardner Webb, W, H,High Point
UNC Asheville, W, H,High Point
Radford, W, H,High Point
North Carolina Central, W, A,High Point
Charleston Southern, L, A,High Point
Coastal Carolina, L, A,High Point
Liberty, W, H,High Point
VMI, L, H,High Point
UNC Asheville, L, A,High Point
Gardner Webb, W, A,High Point
Longwood, L, A,High Point
Radford, L, A,High Point
