opponent, outcome, home/away, team1
Fairfield, W, H,Manhattan
Niagara, L, H,Manhattan
Marist, W, A,Manhattan
Loyola MD, W, A,Manhattan
Iona, W, H,Manhattan
Siena, L, A,Manhattan
Rider, W, H,Manhattan
William & Mary, W, A,Manhattan
Fairfield, L, A,Manhattan
Saint Peter's, L, A,Manhattan
Fairfield, L, N,Manhattan
South Dakota St., W, A,San Jose St.
Nebraska, L, A,San Jose St.
Presbyterian, L, A,San Jose St.
Santa Clara, L, H,San Jose St.
San Diego, W, A,San Jose St.
Northern Colorado, W, H,San Jose St.
San Francisco, W, H,San Jose St.
Saint Mary's, L, A,San Jose St.
Louisiana Tech, L, H,San Jose St.
New Mexico St., L, H,San Jose St.
Boise St., L, A,San Jose St.
Fresno St., W, A,San Jose St.
Cal St. Bakersfield, L, A,San Jose St.
Hawaii, W, A,San Jose St.
Utah St., L, H,San Jose St.
Fresno St., W, H,San Jose St.
New Mexico St., L, A,San Jose St.
Louisiana Tech, W, A,San Jose St.
Boise St., L, H,San Jose St.
Nevada, L, H,San Jose St.
Idaho, L, A,San Jose St.
Utah Valley, W, H,San Jose St.
UC Riverside, L, H,San Jose St.
Idaho, W, H,San Jose St.
Hawaii, W, H,San Jose St.
Nevada, L, A,San Jose St.
Utah St., L, A,San Jose St.
Nevada, L, A,San Jose St.
Hawaii, L, A,Idaho St.
Boise St., L, A,Idaho St.
Long Beach St., L, H,Idaho St.
BYU, L, H,Idaho St.
Washington St., L, A,Idaho St.
Utah, W, H,Idaho St.
Wisconsin, L, A,Idaho St.
Green Bay, L, A,Idaho St.
Utah St., L, H,Idaho St.
Arizona St., L, A,Idaho St.
Nevada, L, A,Idaho St.
Idaho, W, H,Idaho St.
Northern Colorado, W, H,Idaho St.
Kansas St., L, A,Idaho St.
Eastern Washington, L, A,Idaho St.
Portland St., L, A,Idaho St.
Montana, W, H,Idaho St.
Montana St., W, H,Idaho St.
Northern Arizona, W, A,Idaho St.
Sacramento St., L, A,Idaho St.
Weber St., L, H,Idaho St.
Weber St., L, A,Idaho St.
Northern Colorado, L, A,Idaho St.
Portland St., W, H,Idaho St.
Eastern Washington, W, H,Idaho St.
Montana St., W, A,Idaho St.
Montana, L, A,Idaho St.
Sacramento St., W, H,Idaho St.
Northern Arizona, W, H,Idaho St.
Northern Colorado, W, H,Idaho St.
Portland St., L, N,Idaho St.
VCU, L, A,The Citadel
Iowa, L, H,The Citadel
Charleston Southern, W, N,The Citadel
Central Arkansas, L, N,The Citadel
Grambling St., W, N,The Citadel
UNC Greensboro, W, A,The Citadel
Elon, L, A,The Citadel
UC Davis, L, H,The Citadel
Michigan St., L, A,The Citadel
South Carolina, L, A,The Citadel
Bethune Cookman, W, H,The Citadel
Georgia Southern, W, H,The Citadel
Davidson, L, H,The Citadel
Chattanooga, L, H,The Citadel
Furman, W, A,The Citadel
Wofford, L, A,The Citadel
Western Carolina, W, H,The Citadel
College of Charleston, W, H,The Citadel
Samford, W, A,The Citadel
Elon, W, H,The Citadel
UNC Greensboro, W, H,The Citadel
Appalachian St., W, A,The Citadel
Western Carolina, W, A,The Citadel
Appalachian St., W, H,The Citadel
College of Charleston, W, A,The Citadel
Davidson, W, A,The Citadel
Furman, W, H,The Citadel
Wofford, L, H,The Citadel
Georgia Southern, W, A,The Citadel
Samford, L, N,The Citadel
Old Dominion, L, A,The Citadel
Hampton, W, H,Iona
Wisconsin, L, N,Iona
Valparaiso, W, N,Iona
Southern Miss, L, N,Iona
Robert Morris, L, H,Iona
Marist, L, A,Iona
Fairfield, L, A,Iona
LIU Brooklyn, W, A,Iona
St. Francis PA, W, H,Iona
Western Michigan, L, A,Iona
Ohio St., L, A,Iona
Hofstra, W, A,Iona
South Florida, L, A,Iona
Rider, L, H,Iona
Fairfield, W, H,Iona
Canisius, W, H,Iona
Rider, L, A,Iona
Niagara, W, A,Iona
Canisius, W, A,Iona
Manhattan, W, N,Iona
Siena, L, A,Iona
Saint Peter's, L, H,Iona
Niagara, L, H,Iona
Marist, W, H,Iona
Manhattan, L, A,Iona
Loyola MD, W, A,Iona
Siena, L, H,Iona
Boston University, L, A,Iona
Saint Peter's, L, A,Iona
Loyola MD, L, H,Iona
Marist, L, N,Iona
UNC Asheville, L, A,Liberty
Virginia, W, A,Liberty
William & Mary, W, H,Liberty
George Mason, W, H,Liberty
Gardner Webb, W, H,Liberty
Clemson, L, A,Liberty
DePaul, L, A,Liberty
Saint Louis, L, A,Liberty
Northern Colorado, W, N,Liberty
USC Upstate, W, N,Liberty
Winthrop, L, A,Liberty
Presbyterian, L, A,Liberty
Charleston Southern, W, H,Liberty
Coastal Carolina, W, H,Liberty
VMI, W, A,Liberty
High Point, W, A,Liberty
Radford, L, H,Liberty
High Point, W, H,Liberty
UNC Asheville, W, H,Liberty
Gardner Webb, L, A,Liberty
Winthrop, W, H,Liberty
Presbyterian, W, H,Liberty
Charleston Southern, W, A,Liberty
Coastal Carolina, W, A,Liberty
Old Dominion, L, A,Liberty
VMI, L, H,Liberty
Radford, W, A,Liberty
Gardner Webb, W, H,Liberty
VMI, L, N,Liberty
Rider, W, H,Liberty
James Madison, L, H,Liberty
Auburn, L, A,Missouri St.
Central Michigan, W, A,Missouri St.
Arkansas, W, H,Missouri St.
Utah, L, H,Missouri St.
Arkansas Little Rock, W, H,Missouri St.
Arkansas St., W, H,Missouri St.
Tulsa, L, A,Missouri St.
Central Arkansas, W, H,Missouri St.
Norfolk St., W, H,Missouri St.
UC Irvine, W, H,Missouri St.
Middle Tennessee, L, H,Missouri St.
Illinois St., L, H,Missouri St.
Drake, L, A,Missouri St.
Bradley, L, H,Missouri St.
Evansville, L, A,Missouri St.
Northern Iowa, L, A,Missouri St.
Wichita St., W, H,Missouri St.
Illinois St., L, A,Missouri St.
Drake, W, H,Missouri St.
Northern Iowa, L, H,Missouri St.
Southern Illinois, L, A,Missouri St.
Creighton, L, A,Missouri St.
Evansville, W, H,Missouri St.
Southern Illinois, L, H,Missouri St.
Wichita St., L, A,Missouri St.
Indiana St., L, H,Missouri St.
Bradley, L, A,Missouri St.
Tennessee Martin, W, A,Missouri St.
Creighton, L, H,Missouri St.
Indiana St., L, A,Missouri St.
Wichita St., L, N,Missouri St.
USC Upstate, W, H,Georgia
Loyola Chicago, L, N,Georgia
Eastern Michigan, W, N,Georgia
Presbyterian, W, H,Georgia
Santa Clara, W, H,Georgia
Mississippi Valley St., W, H,Georgia
Western Kentucky, L, A,Georgia
Illinois, L, A,Georgia
Virginia Tech, W, H,Georgia
Wofford, W, H,Georgia
Texas A&M Corpus Chris, L, H,Georgia
North Carolina A&T, W, H,Georgia
Kennesaw St., W, H,Georgia
Missouri, L, H,Georgia
Georgia Tech, L, A,Georgia
Tennessee, L, H,Georgia
Vanderbilt, L, A,Georgia
Kentucky, L, H,Georgia
Mississippi St., L, H,Georgia
Florida, L, A,Georgia
Alabama, L, A,Georgia
LSU, L, H,Georgia
South Carolina, L, A,Georgia
Tennessee, L, A,Georgia
Florida, W, H,Georgia
Auburn, L, H,Georgia
Mississippi, L, A,Georgia
Vanderbilt, W, H,Georgia
Arkansas, L, A,Georgia
Kentucky, W, A,Georgia
South Carolina, L, H,Georgia
Mississippi St., L, N,Georgia
Arkansas, L, A,Southeastern Louisiana
Lipscomb, L, A,Southeastern Louisiana
Texas Tech, L, A,Southeastern Louisiana
Southern, W, A,Southeastern Louisiana
Florida Atlantic, L, A,Southeastern Louisiana
Jackson St., W, H,Southeastern Louisiana
Minnesota, L, A,Southeastern Louisiana
Auburn, L, A,Southeastern Louisiana
LSU, L, A,Southeastern Louisiana
Lamar, L, A,Southeastern Louisiana
Northwestern St., W, H,Southeastern Louisiana
Sam Houston St., L, A,Southeastern Louisiana
McNeese St., W, H,Southeastern Louisiana
Stephen F. Austin, L, H,Southeastern Louisiana
Central Arkansas, W, A,Southeastern Louisiana
Nicholls St., L, H,Southeastern Louisiana
Texas St., L, A,Southeastern Louisiana
UTSA, L, H,Southeastern Louisiana
Nicholls St., L, A,Southeastern Louisiana
UT Arlington, L, H,Southeastern Louisiana
Stephen F. Austin, L, A,Southeastern Louisiana
Texas A&M Corpus Chris, W, H,Southeastern Louisiana
Central Arkansas, W, H,Southeastern Louisiana
McNeese St., W, A,Southeastern Louisiana
Northwestern St., W, A,Southeastern Louisiana
Stephen F. Austin, L, N,Southeastern Louisiana
Southern Miss, L, A,Alabama St.
Illinois St., L, N,Alabama St.
SMU, L, A,Alabama St.
Houston Baptist, W, N,Alabama St.
Nebraska, L, A,Alabama St.
Mississippi St., L, A,Alabama St.
Mississippi, L, A,Alabama St.
Auburn, L, A,Alabama St.
Jackson St., W, H,Alabama St.
Grambling St., W, H,Alabama St.
Arkansas Pine Bluff, W, A,Alabama St.
Mississippi Valley St., W, A,Alabama St.
Alabama A&M, W, A,Alabama St.
Southern, W, H,Alabama St.
Alcorn St., L, H,Alabama St.
Prairie View A&M, W, A,Alabama St.
Texas Southern, W, A,Alabama St.
Arkansas Pine Bluff, W, H,Alabama St.
Mississippi Valley St., W, H,Alabama St.
Alabama A&M, W, H,Alabama St.
Southern, W, A,Alabama St.
Alcorn St., W, A,Alabama St.
Prairie View A&M, W, H,Alabama St.
Texas Southern, W, H,Alabama St.
Jackson St., L, A,Alabama St.
Grambling St., W, A,Alabama St.
Alabama A&M, W, N,Alabama St.
Arkansas Pine Bluff, W, N,Alabama St.
Jackson St., W, N,Alabama St.
Morehead St., L, N,Alabama St.
Texas St., L, N,Cal St. Fullerton
Hawaii, W, A,Cal St. Fullerton
Portland St., L, A,Cal St. Fullerton
Wake Forest, L, H,Cal St. Fullerton
Saint Mary's, L, H,Cal St. Fullerton
Charlotte, W, N,Cal St. Fullerton
LSU, L, A,Cal St. Fullerton
Central Michigan, W, H,Cal St. Fullerton
Montana St., L, A,Cal St. Fullerton
Cal St. Bakersfield, W, H,Cal St. Fullerton
Montana St., W, H,Cal St. Fullerton
Cal St. Northridge, L, H,Cal St. Fullerton
UC Irvine, L, A,Cal St. Fullerton
Cal Poly, W, A,Cal St. Fullerton
UC Santa Barbara, W, A,Cal St. Fullerton
UC Davis, L, H,Cal St. Fullerton
Pacific, L, H,Cal St. Fullerton
Cal St. Northridge, W, A,Cal St. Fullerton
Long Beach St., W, A,Cal St. Fullerton
UC Riverside, W, H,Cal St. Fullerton
UC Santa Barbara, W, H,Cal St. Fullerton
Cal Poly, L, H,Cal St. Fullerton
Pacific, L, A,Cal St. Fullerton
UC Davis, W, A,Cal St. Fullerton
Long Beach St., L, H,Cal St. Fullerton
New Mexico St., L, A,Cal St. Fullerton
UC Riverside, L, A,Cal St. Fullerton
Cal St. Bakersfield, W, A,Cal St. Fullerton
UC Irvine, L, H,Cal St. Fullerton
UC Riverside, W, N,Cal St. Fullerton
UC Santa Barbara, L, N,Cal St. Fullerton
Oregon, L, A,Northern Colorado
Colorado St., L, A,Northern Colorado
Denver, W, A,Northern Colorado
Texas St., W, H,Northern Colorado
San Diego St., L, H,Northern Colorado
Air Force, L, H,Northern Colorado
Creighton, L, A,Northern Colorado
Portland, W, H,Northern Colorado
Fresno St., L, A,Northern Colorado
San Jose St., L, A,Northern Colorado
Liberty, L, N,Northern Colorado
Southern, W, N,Northern Colorado
Northern Arizona, W, H,Northern Colorado
Idaho St., L, A,Northern Colorado
Weber St., L, A,Northern Colorado
Texas St., L, A,Northern Colorado
Sacramento St., W, H,Northern Colorado
Eastern Washington, W, H,Northern Colorado
Portland St., L, H,Northern Colorado
Montana St., W, A,Northern Colorado
Montana, L, A,Northern Colorado
Sacramento St., W, A,Northern Colorado
Northern Arizona, L, A,Northern Colorado
Weber St., L, H,Northern Colorado
Idaho St., W, H,Northern Colorado
Portland St., L, A,Northern Colorado
Eastern Washington, L, A,Northern Colorado
Montana, W, H,Northern Colorado
Montana St., W, H,Northern Colorado
Idaho St., L, A,Northern Colorado
Northern Illinois, L, A,Indiana St.
North Texas, L, H,Indiana St.
Murray St., L, H,Indiana St.
DePaul, L, A,Indiana St.
Arkansas St., L, H,Indiana St.
Louisville, L, A,Indiana St.
Lamar, W, N,Indiana St.
Ohio, L, N,Indiana St.
Purdue, L, A,Indiana St.
IUPUI, L, A,Indiana St.
Northern Iowa, W, A,Indiana St.
Creighton, L, H,Indiana St.
Evansville, L, H,Indiana St.
Drake, L, A,Indiana St.
Illinois St., W, H,Indiana St.
Bradley, L, H,Indiana St.
Evansville, L, A,Indiana St.
Southern Illinois, L, H,Indiana St.
Bradley, L, A,Indiana St.
Creighton, L, A,Indiana St.
Northern Iowa, L, H,Indiana St.
Wichita St., L, H,Indiana St.
Illinois St., W, A,Indiana St.
Drake, W, H,Indiana St.
Missouri St., W, A,Indiana St.
Southern Illinois, W, A,Indiana St.
Toledo, W, H,Indiana St.
Wichita St., L, A,Indiana St.
Missouri St., W, H,Indiana St.
Drake, W, N,Indiana St.
Northern Iowa, L, N,Indiana St.
Northern Iowa, L, A,Denver
Lamar, L, A,Denver
Northern Colorado, L, H,Denver
Wyoming, L, A,Denver
Montana, L, A,Denver
UT Arlington, W, N,Denver
Cal St. Northridge, L, A,Denver
South Dakota St., W, H,Denver
Florida Atlantic, W, H,Denver
Colorado St., W, H,Denver
Grambling St., W, H,Denver
UC Riverside, W, H,Denver
New Orleans, L, A,Denver
Louisiana Lafayette, L, A,Denver
Arkansas St., L, H,Denver
Louisiana Monroe, W, H,Denver
North Texas, L, A,Denver
FIU, L, A,Denver
Western Kentucky, W, H,Denver
South Alabama, W, H,Denver
Troy, L, A,Denver
Middle Tennessee, W, H,Denver
Arkansas Little Rock, L, A,Denver
Florida Atlantic, L, A,Denver
New Orleans, W, H,Denver
Louisiana Lafayette, W, H,Denver
Arkansas St., W, A,Denver
Louisiana Monroe, W, A,Denver
North Texas, L, H,Denver
Louisiana Monroe, W, H,Denver
Arkansas Little Rock, L, N,Denver
South Florida, L, A,SMU
Houston Baptist, W, H,SMU
Alabama St., W, H,SMU
Illinois St., L, H,SMU
TCU, L, A,SMU
Arkansas Pine Bluff, L, H,SMU
Texas A&M, L, A,SMU
Northwestern, L, A,SMU
UTSA, L, H,SMU
Texas A&M Corpus Chris, W, H,SMU
Colorado, W, H,SMU
UTEP, L, H,SMU
Rice, L, A,SMU
Tulane, W, H,SMU
Marshall, L, A,SMU
East Carolina, L, H,SMU
UCF, L, A,SMU
Tulsa, L, A,SMU
Memphis, L, H,SMU
Cal St. Bakersfield, W, H,SMU
Houston, L, H,SMU
UAB, L, A,SMU
Memphis, L, A,SMU
Rice, W, H,SMU
UTEP, L, A,SMU
Tulsa, L, H,SMU
Southern Miss, W, H,SMU
Houston, L, A,SMU
Houston, L, N,SMU
Albany, W, H,DePaul
Illinois Chicago, W, A,DePaul
Detroit, W, H,DePaul
Indiana St., W, H,DePaul
California, L, A,DePaul
Northwestern, L, A,DePaul
Morgan St., L, H,DePaul
UCLA, L, A,DePaul
Liberty, W, H,DePaul
Southern, W, H,DePaul
Saint Louis, W, N,DePaul
Creighton, L, N,DePaul
Alcorn St., W, H,DePaul
Notre Dame, L, H,DePaul
Providence, L, A,DePaul
Syracuse, L, A,DePaul
South Florida, L, H,DePaul
Cincinnati, L, H,DePaul
South Florida, L, A,DePaul
Marquette, L, A,DePaul
Connecticut, L, H,DePaul
Rutgers, L, A,DePaul
Marquette, L, H,DePaul
Pittsburgh, L, H,DePaul
Seton Hall, L, H,DePaul
Louisville, L, A,DePaul
Pittsburgh, L, A,DePaul
Villanova, L, H,DePaul
St. John's, L, H,DePaul
West Virginia, L, A,DePaul
Georgetown, L, A,DePaul
Cincinnati, W, N,DePaul
Providence, L, N,DePaul
Sacramento St., W, H,Fresno St.
Saint Mary's, L, A,Fresno St.
San Diego St., L, A,Fresno St.
Oregon St., L, H,Fresno St.
UNLV, L, H,Fresno St.
Pacific, W, A,Fresno St.
Cal St. Bakersfield, W, H,Fresno St.
Montana, L, H,Fresno St.
Northern Colorado, W, H,Fresno St.
USC Upstate, W, H,Fresno St.
Creighton, L, N,Fresno St.
Saint Louis, L, N,Fresno St.
Cal Poly, W, A,Fresno St.
New Mexico St., L, H,Fresno St.
San Jose St., L, H,Fresno St.
Utah St., L, A,Fresno St.
Nevada, L, A,Fresno St.
Louisiana Tech, W, H,Fresno St.
San Jose St., L, A,Fresno St.
Houston Baptist, W, H,Fresno St.
Utah St., L, H,Fresno St.
Hawaii, L, A,Fresno St.
Boise St., W, H,Fresno St.
Louisiana Tech, L, A,Fresno St.
New Mexico St., L, A,Fresno St.
Hawaii, L, H,Fresno St.
UC Davis, W, A,Fresno St.
Nevada, W, H,Fresno St.
Idaho, L, H,Fresno St.
Boise St., L, A,Fresno St.
Idaho, L, A,Fresno St.
Hawaii, W, N,Fresno St.
Utah St., L, N,Fresno St.
Cal St. Fullerton, W, N,Texas St.
San Francisco, L, N,Texas St.
Wyoming, L, A,Texas St.
Northern Colorado, L, A,Texas St.
Rice, L, A,Texas St.
Texas, L, A,Texas St.
New Orleans, L, H,Texas St.
Prairie View A&M, W, H,Texas St.
Northern Colorado, W, H,Texas St.
UT Arlington, W, H,Texas St.
Texas A&M Corpus Chris, L, A,Texas St.
Central Arkansas, L, A,Texas St.
Sam Houston St., L, H,Texas St.
Lamar, L, H,Texas St.
UTSA, L, A,Texas St.
UT Arlington, W, A,Texas St.
Southeastern Louisiana, W, H,Texas St.
McNeese St., L, A,Texas St.
Texas A&M Corpus Chris, L, H,Texas St.
Lamar, W, A,Texas St.
Nicholls St., W, H,Texas St.
Stephen F. Austin, L, A,Texas St.
Northwestern St., W, H,Texas St.
UTSA, W, H,Texas St.
Sam Houston St., L, A,Texas St.
Nicholls St., L, N,Texas St.
Northwestern St., W, H,Indiana
IUPUI, W, H,Indiana
Notre Dame, L, N,Indiana
Saint Joseph's, L, N,Indiana
Cornell, W, H,Indiana
Wake Forest, L, A,Indiana
Gonzaga, L, H,Indiana
TCU, W, H,Indiana
Kentucky, L, A,Indiana
Northeastern, L, H,Indiana
Lipscomb, L, H,Indiana
Iowa, L, A,Indiana
Michigan, L, H,Indiana
Illinois, L, A,Indiana
Ohio St., L, A,Indiana
Penn St., L, H,Indiana
Minnesota, L, H,Indiana
Northwestern, L, A,Indiana
Ohio St., L, H,Indiana
Iowa, W, H,Indiana
Michigan St., L, A,Indiana
Minnesota, L, A,Indiana
Illinois, L, H,Indiana
Wisconsin, L, H,Indiana
Purdue, L, A,Indiana
Northwestern, L, H,Indiana
Penn St., L, A,Indiana
Michigan St., L, H,Indiana
Wisconsin, L, A,Indiana
Penn St., L, H,Indiana
Louisiana Lafayette, W, A,Lamar
Denver, W, H,Lamar
Rice, W, A,Lamar
Kentucky, L, A,Lamar
Ohio, W, N,Lamar
Indiana St., L, N,Lamar
Louisville, L, A,Lamar
Texas Tech, W, H,Lamar
Memphis, L, A,Lamar
Southeastern Louisiana, W, H,Lamar
UT Arlington, L, A,Lamar
McNeese St., L, A,Lamar
Texas A&M Corpus Chris, L, H,Lamar
Texas St., W, A,Lamar
Sam Houston St., L, H,Lamar
UTSA, L, H,Lamar
Central Arkansas, W, A,Lamar
Stephen F. Austin, L, A,Lamar
Utah Valley, L, A,Lamar
Texas St., L, H,Lamar
Sam Houston St., W, A,Lamar
Northwestern St., W, H,Lamar
UT Arlington, W, H,Lamar
UTSA, L, A,Lamar
Texas A&M Corpus Chris, L, A,Lamar
Nicholls St., L, H,Lamar
Rutgers, L, H,Delaware
Robert Morris, L, A,Delaware
St. Bonaventure, W, N,Delaware
Marist, W, N,Delaware
Vermont, L, H,Delaware
Seton Hall, L, A,Delaware
Central Connecticut, L, H,Delaware
Old Dominion, L, A,Delaware
Hampton, W, A,Delaware
Ohio, W, H,Delaware
Boston University, W, A,Delaware
Marist, L, H,Delaware
Toledo, W, H,Delaware
VCU, W, H,Delaware
Towson, L, H,Delaware
Hofstra, L, A,Delaware
UNC Wilmington, L, A,Delaware
Northeastern, L, H,Delaware
William & Mary, W, H,Delaware
Drexel, L, A,Delaware
Georgia St., W, H,Delaware
George Mason, L, A,Delaware
Northeastern, L, A,Delaware
Drexel, W, H,Delaware
Georgia St., L, A,Delaware
George Mason, W, H,Delaware
Hofstra, L, H,Delaware
VCU, L, A,Delaware
Bucknell, W, A,Delaware
Towson, L, A,Delaware
James Madison, W, H,Delaware
Georgia St., L, N,Delaware
San Jose St., L, H,South Dakota St.
VCU, L, A,South Dakota St.
Drake, L, A,South Dakota St.
UCF, L, N,South Dakota St.
Central Arkansas, W, N,South Dakota St.
Centenary, W, H,South Dakota St.
Oral Roberts, L, H,South Dakota St.
Minnesota, L, A,South Dakota St.
Denver, L, A,South Dakota St.
Cal St. Bakersfield, W, H,South Dakota St.
Northern Iowa, L, A,South Dakota St.
Iowa St., W, A,South Dakota St.
Oakland, L, A,South Dakota St.
IPFW, L, A,South Dakota St.
Western Illinois, W, H,South Dakota St.
IUPUI, W, H,South Dakota St.
UMKC, L, A,South Dakota St.
Southern Utah, L, A,South Dakota St.
North Dakota St., L, H,South Dakota St.
IPFW, W, H,South Dakota St.
Oakland, W, H,South Dakota St.
IUPUI, L, A,South Dakota St.
Western Illinois, L, A,South Dakota St.
Southern Utah, W, H,South Dakota St.
UMKC, W, H,South Dakota St.
North Dakota St., L, A,South Dakota St.
Cal Poly, L, A,South Dakota St.
Oral Roberts, L, A,South Dakota St.
Centenary, L, A,South Dakota St.
Oral Roberts, W, N,South Dakota St.
Oakland, L, N,South Dakota St.
Tennessee, L, A,Chattanooga
Missouri, L, A,Chattanooga
Memphis, L, N,Chattanooga
USC, L, N,Chattanooga
Fairfield, L, N,Chattanooga
Davidson, L, A,Chattanooga
East Tennessee St., L, A,Chattanooga
Mississippi Valley St., W, A,Chattanooga
Alabama, L, A,Chattanooga
Niagara, W, H,Chattanooga
Georgia Southern, L, A,Chattanooga
Wofford, L, H,Chattanooga
Furman, W, H,Chattanooga
The Citadel, W, A,Chattanooga
Appalachian St., W, H,Chattanooga
Western Carolina, W, H,Chattanooga
UNC Greensboro, W, A,Chattanooga
Elon, L, A,Chattanooga
Davidson, L, H,Chattanooga
Georgia Southern, W, H,Chattanooga
Wofford, W, A,Chattanooga
Furman, L, A,Chattanooga
Samford, W, A,Chattanooga
Elon, W, H,Chattanooga
UNC Greensboro, W, H,Chattanooga
Samford, W, H,Chattanooga
College of Charleston, L, H,Chattanooga
Appalachian St., L, A,Chattanooga
Western Carolina, L, A,Chattanooga
Elon, W, H,Chattanooga
Samford, W, H,Chattanooga
College of Charleston, W, H,Chattanooga
Connecticut, L, N,Chattanooga
San Francisco, L, H,Hawaii
Cal St. Fullerton, L, H,Hawaii
Idaho St., W, H,Hawaii
Iowa St., W, H,Hawaii
Prairie View A&M, W, H,Hawaii
Illinois, L, A,Hawaii
Eastern Washington, W, H,Hawaii
Chicago St., W, H,Hawaii
UC Riverside, W, H,Hawaii
Colorado St., L, H,Hawaii
George Washington, W, H,Hawaii
Pepperdine, W, H,Hawaii
Boise St., L, H,Hawaii
Louisiana Tech, W, H,Hawaii
Idaho, L, A,Hawaii
Boise St., L, A,Hawaii
San Jose St., L, H,Hawaii
Nevada, L, A,Hawaii
Utah St., L, H,Hawaii
Louisiana Tech, W, A,Hawaii
New Mexico St., L, A,Hawaii
Fresno St., W, H,Hawaii
Idaho, W, H,Hawaii
Nevada, L, H,Hawaii
Fresno St., W, A,Hawaii
UC Irvine, L, H,Hawaii
Utah St., L, A,Hawaii
San Jose St., L, A,Hawaii
New Mexico St., L, H,Hawaii
Fresno St., L, N,Hawaii
Campbell, W, H,East Carolina
George Mason, L, H,East Carolina
VCU, W, H,East Carolina
Winthrop, W, A,East Carolina
UNC Wilmington, W, A,East Carolina
UNC Greensboro, W, H,East Carolina
North Carolina St., L, A,East Carolina
Wake Forest, L, H,East Carolina
Coastal Carolina, L, A,East Carolina
Clemson, L, A,East Carolina
Tulane, W, H,East Carolina
Marshall, L, A,East Carolina
UTEP, L, H,East Carolina
Houston, L, A,East Carolina
SMU, W, A,East Carolina
Memphis, L, H,East Carolina
Rice, L, A,East Carolina
Southern Miss, W, H,East Carolina
UCF, W, H,East Carolina
Tulane, L, A,East Carolina
Rice, W, H,East Carolina
Southern Miss, L, A,East Carolina
Tulsa, L, A,East Carolina
Marshall, L, H,East Carolina
UAB, L, H,East Carolina
UCF, L, A,East Carolina
Tulane, L, N,East Carolina
Xavier, L, A,IPFW
Michigan St., L, H,IPFW
Eastern Illinois, W, H,IPFW
Eastern Illinois, W, A,IPFW
Ball St., L, H,IPFW
Southern Utah, L, A,IPFW
UMKC, L, A,IPFW
Valparaiso, W, A,IPFW
Marquette, L, A,IPFW
Nebraska, L, A,IPFW
Purdue, L, A,IPFW
North Florida, W, A,IPFW
North Dakota St., L, H,IPFW
South Dakota St., W, H,IPFW
Oral Roberts, L, A,IPFW
Centenary, W, A,IPFW
Oakland, L, H,IPFW
Western Illinois, W, H,IPFW
IUPUI, L, H,IPFW
South Dakota St., L, A,IPFW
North Dakota St., L, A,IPFW
Centenary, W, H,IPFW
Oral Roberts, W, H,IPFW
Oakland, L, A,IPFW
IUPUI, L, A,IPFW
Western Illinois, W, A,IPFW
UMKC, W, H,IPFW
Southern Utah, W, H,IPFW
Oakland, L, N,IPFW
USC, L, A,UC Irvine
Eastern Washington, L, H,UC Irvine
Oregon, L, H,UC Irvine
Idaho, L, A,UC Irvine
Eastern Washington, L, A,UC Irvine
Utah St., L, A,UC Irvine
Pepperdine, W, A,UC Irvine
Middle Tennessee, L, N,UC Irvine
Missouri St., L, A,UC Irvine
Norfolk St., W, N,UC Irvine
Utah, L, H,UC Irvine
Cal St. Fullerton, W, H,UC Irvine
UC Santa Barbara, L, A,UC Irvine
Cal Poly, W, A,UC Irvine
Pacific, W, H,UC Irvine
UC Davis, L, H,UC Irvine
Cal St. Bakersfield, W, H,UC Irvine
Cal St. Northridge, L, A,UC Irvine
UC Riverside, W, A,UC Irvine
Long Beach St., L, H,UC Irvine
Cal Poly, W, H,UC Irvine
UC Santa Barbara, L, H,UC Irvine
UC Davis, L, A,UC Irvine
Pacific, L, A,UC Irvine
Cal St. Northridge, W, H,UC Irvine
Hawaii, W, A,UC Irvine
Long Beach St., L, A,UC Irvine
UC Riverside, W, H,UC Irvine
Cal St. Fullerton, W, A,UC Irvine
UC Davis, L, N,UC Irvine
Alabama, W, A,Mercer
Auburn, W, A,Mercer
Georgia Tech, L, H,Mercer
Dayton, L, A,Mercer
Texas Southern, W, N,Mercer
Chicago St., W, A,Mercer
USC Upstate, W, H,Mercer
East Tennessee St., L, H,Mercer
Oklahoma St., L, A,Mercer
UCLA, L, A,Mercer
Loyola Marymount, W, A,Mercer
Iowa St., L, A,Mercer
Campbell, L, A,Mercer
Jacksonville, L, A,Mercer
North Florida, W, A,Mercer
Florida Gulf Coast, W, H,Mercer
Stetson, W, H,Mercer
Lipscomb, L, A,Mercer
Belmont, L, A,Mercer
Kennesaw St., W, H,Mercer
Campbell, L, H,Mercer
Kennesaw St., W, A,Mercer
Jacksonville, W, H,Mercer
North Florida, W, H,Mercer
Florida Gulf Coast, W, A,Mercer
Stetson, W, A,Mercer
Lipscomb, L, H,Mercer
Belmont, W, H,Mercer
USC Upstate, L, A,Mercer
East Tennessee St., L, A,Mercer
Belmont, L, A,Mercer
New Mexico St., L, A,UC Riverside
Sacramento St., W, H,UC Riverside
Northern Arizona, W, H,UC Riverside
Colgate, W, A,UC Riverside
Northwestern, L, A,UC Riverside
Southern Utah, W, H,UC Riverside
Loyola Marymount, W, A,UC Riverside
Montana, W, H,UC Riverside
Hawaii, L, A,UC Riverside
Denver, L, A,UC Riverside
Cal Poly, W, H,UC Riverside
UC Santa Barbara, W, H,UC Riverside
UC Davis, L, A,UC Riverside
Pacific, L, A,UC Riverside
